# id tag_id v_alpha v_beta vdc sector overmodulated error_code a_num b_num sum_num base denominator t1 t2 L M H duty_u duty_v duty_w
000011d9 0000 00e0296 1f5e979 01d2c90 2 1 0 01dfa57644 02aa8e341f 0048a33aa63 04739cb900 0048a33aa63 069a70689 09658f977 000000000 069a70689 100000000 0000000 1000000 069a707
000011da 0000 1f9dde0 01243e7 022042a 1 0 0 03d140854c 0102817f4c 004d3c20498 0530c2a8a0 00530c2a8a0 0bc473388 031cdcec1 008f57edc 0c53cb264 0f70a8125 0c53cb2 008f57f 0f70a81
000011db 0000 00b4b56 012e2a4 016aed2 3 1 0 0016eb6340 04fdc88a44 00514b3ed84 03760ceb20 00514b3ed84 00482ccb9 0fb7d3347 000000000 00482ccb9 100000000 0000000 00482cd 1000000
000011dc 0000 1ef6478 1f54a63 01e5f18 4 1 0 02d499fba5 0262d185bc 005376b8161 04a2629980 005376b8161 08ae7f682 07518097e 000000000 08ae7f682 100000000 1000000 08ae7f7 0000000
000011dd 0000 1fd2136 0116ab4 00d6fe1 1 1 0 02f55b9d00 01a4ff8520 0049a5b2220 020ce24510 0049a5b2220 0a4899213 05b766ded 000000000 0a4899213 100000000 0a48992 0000000 1000000
000011de 0000 1fa16db 1f5d0cc 0216ba3 4 0 0 02b113c554 0001d004e8 002b2e3ca3c 05197c8f30 005197c8f30 0871ffaf3 0005afdf7 03c42838b 0c3627e7e 0c3bd7c75 0c3bd7c 0c3627e 03c4284
000011df 0000 00945fe 0105f11 00f969a 1 1 0 000a72d044 04492d05e4 004539fd628 0260eadfa0 004539fd628 0026a3791 0fd95c86f 000000000 0026a3791 100000000 0026a38 0000000 1000000
000011e0 0000 00890df 004ed83 01d1708 3 0 0 014f35f6ec 014d6a147b 0029ca00b67 047053a880 0047053a880 04b84cbfb 04b1d30ce 034af019c 08033cd97 0cb50fe65 034af02 08033ce 0cb50fe
000011e1 0000 1fc45a2 007df72 00d35f3 1 1 0 01e4c2b038 002fe2c898 00214a578d0 02040b6430 00214a578d0 0e8fc31e9 01703ce17 000000000 0e8fc31e9 100000000 0e8fc32 0000000 1000000
000011e2 0000 002e761 1f2fe74 01341fd 6 1 0 010dd2f858 02621daf88 0036ff0a7e0 02f041aad0 0036ff0a7e0 04e7fe7d0 0b1801830 000000000 04e7fe7d0 100000000 04e7fe8 1000000 0000000
000011e3 0000 1fd2c97 1f1df83 022f6ab 6 0 0 02837654dc 01384fb42c 003bbc60908 0555c377b0 00555c377b0 0789c7545 03a8a38ec 0266ca8e8 09f091e2d 0d9935719 09f091e 0d99357 0266ca9
000011e4 0000 010fc0f 1fd494a 017a29b 2 1 0 0387644a30 00b79c4026 0043f008a56 039b3fc6b0 0043f008a56 0d4c205f0 02b3dfa10 000000000 0d4c205f0 100000000 0000000 1000000 0d4c206
000011e5 0000 1f8106e 0056eb2 018e91f 5 0 0 016f8ea982 011938b548 00288c75eca 03cd124af0 003cd124af0 060b2d870 049fc2a12 02aa87ebf 08b5b572f 0d5578141 0d55781 02aa87f 08b5b57
000011e6 0000 1f04a4b 00f82d3 015f198 5 1 0 04197a964b 018bc95bbc 005a543f207 03592d4180 005a543f207 0b9e4f02b 0461b0fd5 000000000 0b9e4f02b 100000000 1000000 0000000 0b9e4f0
000011e7 0000 1f512f2 1ec7a7e 020e37d 6 1 0 0514923df8 00142e6558 00528c0a350 0504b642d0 00528c0a350 0fc169a6a 003e96596 000000000 0fc169a6a 100000000 0fc169a 1000000 0000000
000011e8 0000 1fc2623 1f2a297 0168798 6 1 0 02a5c1512c 00e27676bc 0038837c7e8 037010a180 0038837c7e8 0bfe268b1 0401d974f 000000000 0bfe268b1 100000000 0bfe269 1000000 0000000
000011e9 0000 002f518 01023e2 01ec4c8 1 0 0 0174b4e2e8 02cf46cf68 00443fbb250 04b1e6c480 004b1e6c480 04f628c23 09933f29a 00bb4c0a2 05b174cc5 0f44b3f5f 05b174d 00bb4c1 0f44b3f
000011ea 0000 012c250 1f1c889 019f7e5 2 1 0 026a3d39f4 03c1e6c28f 0062c23fc83 03f6636150 0062c23fc83 064295717 09bd6a8e9 000000000 064295717 100000000 0000000 1000000 0642957
000011eb 0000 00cfb51 00db796 0108aaf 3 1 0 01289f33e0 03a01a7406 004c8b9a7e6 02862953f0 004c8b9a7e6 03e0077d1 0c1ff882f 000000000 03e0077d1 100000000 0000000 03e0078 1000000
000011ec 0000 00b6cee 1fb4e17 0110dad 2 1 0 01fea43b5c 013da96dd1 0033c4da92d 029a2635d0 0033c4da92d 09dd259e8 0622da618 000000000 09dd259e8 100000000 0000000 1000000 09dd25a
000011ed 0000 0097eae 1f28445 00ef920 2 1 0 0064391174 0390489f73 003f481b0e7 0248e37200 003f481b0e7 019571400 0e6a8ec00 000000000 019571400 100000000 0000000 1000000 0195714
000011ee 0000 006940e 1ef07e2 0150388 6 1 0 00bc964288 03bf7c6b28 0047c12adb0 0334d9f080 0047c12adb0 02a0d3315 0d5f2cceb 000000000 02a0d3315 100000000 02a0d33 1000000 0000000
000011ef 0000 013b81c 005fab9 01ee6c1 3 1 0 03b9262e6c 019490ef21 0054db71d8d 04b715d310 0054db71d8d 0b3b7dd86 04c48227a 000000000 0b3b7dd86 100000000 0000000 0b3b7de 1000000
000011f0 0000 1f1fe51 00cf67d 012ea87 5 1 0 036d116f85 017e306964 004eb41d8e9 02e2e93970 004eb41d8e9 0b24d966b 04db26995 000000000 0b24d966b 100000000 1000000 0000000 0b24d96
000011f1 0000 006b7a1 00c59aa 013458c 1 1 0 001831a930 032b60ac60 00343925590 02f0ccacc0 00343925590 007699886 0f896677a 000000000 007699886 100000000 0076999 0000000 1000000
000011f2 0000 1f86db3 1ef81d7 0170b00 6 1 0 03e99012ac 007247733c 0045bd785e8 03841db000 0045bd785e8 0e5c81f17 01a37e0e9 000000000 0e5c81f17 100000000 0e5c81f 1000000 0000000
000011f3 0000 1f8bea8 1f281b8 00e43f4 6 1 0 03719097e0 001f571f60 00390e7b740 022d3e6b40 00390e7b740 0f73620dd 008c9df23 000000000 0f73620dd 100000000 0f73621 1000000 0000000
000011f4 0000 1ee343d 00c96d8 00e3ebd 5 1 0 0353ca1c98 0268dc66e8 005bca68380 022c72b6d0 005bca68380 09479a42d 06b865bd3 000000000 09479a42d 100000000 1000000 0000000 09479a4
000011f5 0000 1fd8723 00cf98a 0144770 1 1 0 0247c34580 01260f9b10 0036dd2e090 0318268700 0036dd2e090 0aa3e2fa0 055c1d060 000000000 0aa3e2fa0 100000000 0aa3e30 0000000 1000000
000011f6 0000 00f9a54 013e61a 0103024 3 1 0 00f116c258 05425bb52a 00633727782 0278587e40 00633727782 026e116bd 0d91ee943 000000000 026e116bd 100000000 0000000 026e117 1000000
000011f7 0000 1ff690d 1fcb793 020a27e 6 0 0 00919ab58c 004c8158fc 000de1c0e88 04facb59e0 004facb59e0 01d3d6262 00f5d10a3 069b2c67e 086f028e0 0964d3983 086f029 0964d3a 069b2c6
000011f8 0000 00b73e2 1fa8550 01ac518 2 0 0 01e5b3b870 0172ba0e30 003586dc6a0 0415b2f980 00415b2f980 076e7e465 05ac22b4b 0172af828 08e12dc8d 0e8d507d8 0172af8 0e8d508 08e12dd
000011f9 0000 00a3bcd 0023d4a 01eb418 3 0 0 020bdea870 009784d3da 002a3637c4a 04af5ae980 004af5ae980 06fd1a831 020576631 037eb78cf 0a7bd2100 0c8148731 037eb79 0a7bd21 0c81487
000011fa 0000 001bd8a 1f6f157 0233dc7 6 0 0 00cc6a1f04 01985dbae4 00264c7d9e8 05609d2d70 005609d2d70 026037e89 04bf0f319 04705c72f 06d0945b8 0b8fa38d1 06d0946 0b8fa39 04705c7
000011fb 0000 0104a8f 00432dc 00f1f5a 3 1 0 032c8830b8 011c15273c 004489d57f4 024eb8aba0 004489d57f4 0bdae9fa4 04251605c 000000000 0bdae9fa4 100000000 0000000 0bdaea0 1000000
000011fc 0000 1f89e9b 0118d76 01cd487 1 1 0 04023811b0 00a152a5c0 004a38ab770 04662dd970 004a38ab770 0dd3931e4 022c6ce1c 000000000 0dd3931e4 100000000 0dd3932 0000000 1000000
000011fd 0000 004d185 1ee5000 023bb2b 6 0 0 013c013708 0370aa48f8 004acab8000 0573bf3fb0 00573bf3fb0 039f5b52e 0a186cf97 01241bd9e 04c3772cc 0edbe4263 04c3773 0edbe42 01241be
000011fe 0000 004754f 1f7eb33 0121895 6 0 0 000c2619dc 02169933ac 00222bf4d88 02c2e03c50 002c2e03c50 004665836 0c19bc811 01cfeefdd 021654813 0e3011024 0216548 0e30110 01cfef0
000011ff 0000 0118c13 1f0a77f 021fa4e 2 1 0 01fd098d74 040e4b3029 0060b54bd9d 052f4186e0 0060b54bd9d 05437e103 0abc81efd 000000000 05437e103 100000000 0000000 1000000 05437e1
00001200 0000 0113f4e 1ec8288 021f825 2 1 0 015f44e2f0 0526b43c38 00685f91f28 052eed2550 00685f91f28 035d91d54 0ca26e2ac 000000000 035d91d54 100000000 0000000 1000000 035d91d
00001201 0000 0128b1f 1fb4db7 023e64e 2 0 0 039fa892f4 013dc2cd31 004dd6b6025 057a5446e0 0057a5446e0 0a958e469 03a022323 00e527c3a 0b7ab60a3 0f1ad83c6 00e527c 0f1ad84 0b7ab61
00001202 0000 1f8cdde 009810a 0151503 5 0 0 02830bcd9a 00642051e8 002e72c1f82 033784c530 0033784c530 0c7e5e951 01f201812 00c7cff4f 0d462e8a0 0f38300b2 0f38301 00c7cff 0d462e9
00001203 0000 0061f63 1fc2bb4 018d4d6 2 0 0 00e53575d8 0103170a2c 001e84c8004 03c9f9e760 003c9f9e760 03c7e63ed 044614c48 03f9027e6 07c0e8bd3 0c06fd81b 03f9028 0c06fd8 07c0e8c
00001204 0000 012a271 1f938d0 011154d 2 1 0 035e93e958 01ca9b0eb0 005292ef808 029b500fd0 005292ef808 0a7235168 058dcae98 000000000 0a7235168 100000000 0000000 1000000 0a72351
00001205 0000 00b1a15 1f5f6ed 011e355 2 1 0 01370547bc 02a6fff68b 003de053e47 02bac02850 003de053e47 0506c82dc 0af937d24 000000000 0506c82dc 100000000 0000000 1000000 0506c83
00001206 0000 0004af1 1fabafc 00ccef5 6 0 0 00a11b9238 00c369c468 001648556a0 01f4544250 001f4544250 0526ed127 063fc57ea 024ca6b78 077393c9f 0db359489 077393d 0db3595 024ca6b
00001207 0000 00b0a20 1f16424 01df12d 2 0 0 0098a8d4d0 03dc6f783c 00475184d0c 04919cedd0 004919cedd0 02169d94c 0d8583864 0031ef728 02488d074 0fce108d8 0031ef7 0fce109 02488d0
00001208 0000 00a659f 1ee64f0 0162483 2 1 0 000da0e328 04a7348d90 004b4d570b8 0360f23d30 004b4d570b8 002e54f54 0fd1ab0ac 000000000 002e54f54 100000000 0000000 1000000 002e54f
00001209 0000 01176a7 1ee293f 00ef2b0 2 1 0 01a3cb9054 04b6fb4869 0065ac6d8bd 0247e7fb00 0065ac6d8bd 0420fc89c 0bdf03764 000000000 0420fc89c 100000000 0000000 1000000 0420fc9
0000120a 0000 1fb8577 1edc25d 021f4ca 6 0 0 036f78d954 0162a142a4 004d21a1bf8 052e6a12a0 0052e6a12a0 0a9bd4cf4 04471b1bb 008e880a9 0b2a5cd9d 0f7177f58 0b2a5ce 0f7177f 008e881
0000120b 0000 1f6b550 1f1dd4c 01f6aeb 4 0 0 03bc6a04d4 0042424770 003feac4c44 04cb407bb0 004cb407bb0 0c7811947 00dd2440e 015565156 0dcd76a9d 0eaa9aeab 0eaa9af 0dcd76b 0155651
0000120c 0000 00ddb2d 00b3ecb 01137e1 3 1 0 01af7a299c 02f8db9503 004a855be9f 02a096c510 004a855be9f 05ca3e4fc 0a35c1b04 000000000 05ca3e4fc 100000000 0000000 05ca3e5 1000000
0000120d 0000 1fc2865 1fc0bcf 01e742e 4 0 0 010b850759 005b609874 00166e59fcd 04a59a44e0 004a59a44e0 03991d5d4 013aa09a9 059621042 092f3e616 0a69defbf 0a69df0 092f3e6 0596210
0000120e 0000 1fed1df 013b650 01d90a9 1 1 0 02dffa27d8 0255ac6ca8 00535a69480 0482e2c990 00535a69480 08d46242f 072b9dbd1 000000000 08d46242f 100000000 08d4624 0000000 1000000
0000120f 0000 1ec022a 1f9784c 019b876 4 1 0 01b9d3b1d4 03b67a9e00 005704e4fd4 03ecb58160 005704e4fd4 0513cd845 0aec327bb 000000000 0513cd845 100000000 1000000 0513cd8 0000000
00001210 0000 0063663 0035f26 0199193 3 0 0 00f9f40750 00e420c216 001de14c966 03e6c67e30 003e6c67e30 040110547 03a78ecf3 042bb06e3 082cc0c2a 0bd44f91d 042bb07 082cc0c 0bd44f9
00001211 0000 1faa56f 00618e6 01edc5d 5 0 0 019c8aa1d6 006b705ba0 00207fafd76 04b57ff0d0 004b57ff0d0 0579b7adb 016d0d3b8 048c9d8b7 0a0655392 0b736274a 0b73627 048c9d9 0a06554
00001212 0000 1fabdfc 1fdcafd 01c9ea3 4 0 0 009554c7fb 00e96ad0e4 0017ebf98df 045df4bf30 0045df4bf30 02231fb9a 03573370a 0542d66ae 0765f6248 0abd29952 0abd299 0765f62 0542d67
00001213 0000 1f22e5e 1ee53e9 0140804 4 1 0 04abb4a02f 00d3e1b224 0057f965253 030e791c40 0057f965253 0d976fb2f 0268904d1 000000000 0d976fb2f 100000000 1000000 0d976fb 0000000
00001214 0000 1fd16d1 00992a5 0123ced 1 0 0 01ee63cf8c 0099459bbc 00287a96b48 02c86be9d0 002c86be9d0 0b1a729dc 037138e79 00ba2a3d6 0bd49cdb2 0f45d5c2b 0bd49ce 00ba2a4 0f45d5c
00001215 0000 1fbfd72 1fd05b6 01dd8f3 4 0 0 00c97898da 00863ae108 0014fb379e2 048dea9430 0048dea9430 02c3ca999 01d790cd1 05b2524cb 08761ce64 0a4dadb35 0a4dadb 08761ce 05b2525
00001216 0000 1fd7a6e 003904c 0137bbd 5 0 0 00f11e262c 001b3517c0 0010c533dec 02f91186d0 002f91186d0 0511ac6b5 00926d7c0 052df30c6 0a3f9f77b 0ad20cf3b 0ad20cf 052df31 0a3f9f7
00001217 0000 1ff2cb8 1f55690 0123399 6 1 0 0199078380 01384ffe00 002d1578180 02c6ff8890 002d1578180 09129813b 06ed67ec5 000000000 09129813b 100000000 0912981 1000000 0000000
00001218 0000 1ee094f 1f90c5d 00ceb49 4 1 0 01d65a7f9b 033164cd1c 00507bf4cb7 01f8a6d390 00507bf4cb7 05d8137ee 0a27ec812 000000000 05d8137ee 100000000 1000000 05d8138 0000000
00001219 0000 007dd44 00d2af5 015b715 3 1 0 000f5ba07c 037aef7abd 0038a4b1b39 03503fa450 0038a4b1b39 00456904b 0fba96fb5 000000000 00456904b 100000000 0000000 0045690 1000000
0000121a 0000 1fd6ee1 1ecdbc3 0229258 6 0 0 031ded0fec 01f11eaf1c 0050f0bbf08 0546748d80 00546748d80 097426857 05e3ca3c1 0054079f4 09c82e24b 0fabf860c 09c82e2 0fabf86 005407a
0000121b 0000 0032242 001de1c 015fd88 3 0 0 007871c000 007e5cf47c 000f6ceb47c 035aff9080 0035aff9080 023e51f2f 025a8af80 05b3918a9 07f1e37d8 0a4c6e758 05b3919 07f1e38 0a4c6e7
0000121c 0000 00e1216 006f58d 013c1d8 3 1 0 024d09334c 01d6dc0115 00423e53461 0303c40580 00423e53461 08e4593b0 071ba6c50 000000000 08e4593b0 100000000 0000000 08e4594 1000000
0000121d 0000 1f86c91 1fab260 016eb40 4 0 0 0166d11ea0 010880c768 0026f51e608 037f457400 0037f457400 0669a40ce 04ba24155 026e1beef 08d7bffbd 0d91e4112 0d91e41 08d7c00 026e1bf
0000121e 0000 1f6d37c 1f65d06 016a3ab 4 0 0 028c04050a 00d38b2558 0035f8f2a62 03745947b0 003745947b0 0bcbe9bc7 03d3cc0e4 0030251ab 0bfc0ed72 0fcfdae56 0fcfdae 0bfc0ed 0030252
0000121f 0000 0029e44 00d31ea 01bdd4a 1 0 0 0124f31f68 0257c5e028 0037cb8ff90 0440741aa0 00440741aa0 044e68f01 08d10725c 017047f52 05beb0e53 0e8fb80af 05beb0e 017047f 0e8fb81
00001220 0000 1fe884c 1f14fae 0177fcf 6 1 0 0246e270c8 019ae6bb08 003e1c92bd0 0395f085f0 003e1c92bd0 09626c940 069d936c0 000000000 09626c940 100000000 09626c9 1000000 0000000
00001221 0000 1fdca9d 0042b93 0135f96 1 0 0 010e7a2984 000ba9e7f4 0011a241178 02f4c5d360 002f4c5d360 05b7f239a 003f21169 05047657f 0abc68919 0afb89a82 0abc689 0504765 0afb89b
00001222 0000 1f854da 1fc4169 017e77e 4 0 0 00fd5a56af 0142a8ee84 00240034533 03a5c2a9e0 003a5c2a9e0 04575944d 05875e4b1 0310a4381 0767fd7ce 0cef5bc7f 0cef5bc 0767fd8 0310a44
00001223 0000 1f4ffb1 00c228f 01beee8 5 0 0 03350e3d67 00ea19077c 0041f2744e3 0443244680 00443244680 0c0a220bf 036ec58f6 00438c326 0c4dae3e5 0fbc73cdb 0fbc73d 00438c3 0c4dae4
00001224 0000 00d81ad 00bc24f 01703e1 3 1 0 01899d184c 031b9df327 004a53b0b73 0383078510 004a53b0b73 054bb387d 0ab44c783 000000000 054bb387d 100000000 0000000 054bb38 1000000
00001225 0000 00570df 1fcab22 00ee683 2 0 0 00ce1aa490 00e169208e 001af83c51e 02460c5d30 002460c5d30 05aa6626d 0632437c3 0211ab2e8 07bc11555 0dee54d18 0211ab3 0dee54d 07bc115
00001226 0000 1f73d6b 00f77c9 01b6daf 1 0 0 040c8965ec 0009f6d0fc 004168036e8 042f6c83f0 0042f6c83f0 0f7aa0c8f 002617a4c 002fa3c93 0faa44922 0fd05c36e 0faa449 002fa3d 0fd05c3
00001227 0000 002e8f9 1f6d3b9 0200636 6 0 0 008bcb13f4 01e0d08fa4 0026c9ba398 04e2f29d60 004e2f29d60 01c9ba418 06265707d 0407f75b6 05d1b19ce 0bf808a4b 05d1b1a 0bf808a 0407f76
00001228 0000 002af6e 0103901 01fa177 1 0 0 0187714084 02c21f6b24 0044990aba8 04d3933870 004d3933870 0511a73c2 0924d607c 00e4c15e1 05f6689a3 0f1b3ea1f 05f668a 00e4c16 0f1b3ea
00001229 0000 006e9b0 1eece13 0211d3f 6 0 0 00b0a044c4 03dab985c4 0048b59ca88 050d866cf0 0050d866cf0 022f4b28c 0c348106c 00ce19e84 02fd65110 0f31e617c 02fd651 0f31e61 00ce19f
0000122a 0000 1f06710 004cd94 01574f8 5 1 0 0144f972b4 02ef6edbf0 00434684ea4 0346291780 00434684ea4 04d49be93 0b2b6416d 000000000 04d49be93 100000000 1000000 0000000 04d49bf
0000122b 0000 1f5887e 00927ee 017c5a1 5 0 0 026b7ea61e 012f8faa18 0039b0e5036 03a097e110 003a097e110 0aac93176 053b00106 000c366c2 0ab8c9838 0ff3c993e 0ff3c99 000c367 0ab8c98
0000122c 0000 1fe54a6 0079279 01cc782 1 0 0 0161f706a4 009e56c3c4 002004dca68 0464314620 00464314620 0509ac3a1 0240e895d 045ab5981 096461d22 0ba54a67f 096461d 045ab5a 0ba54a6
0000122d 0000 1f47ab3 1f2e969 01eab82 4 0 0 03758d6eaf 00e84a6bac 0045dd7da5b 04ae0b8620 004ae0b8620 0bd39e43b 031a2df05 008919e60 0c5cb829b 0f76e61a0 0f76e62 0c5cb83 008919e
0000122e 0000 1fde56a 1f46bdf 018b2b8 6 0 0 0202f4b164 010c692744 0030f5dd8a8 03c4c53380 003c4c53380 088a47f4a 04738e823 018114c4a 0a0b5cb94 0e7eeb3b7 0a0b5cc 0e7eeb4 018114c
0000122f 0000 010ed28 004777b 00c13c8 3 1 0 0348ae12e4 012e381133 00476e62417 01d7c4b480 00476e62417 0bc4e2ffe 043b1d002 000000000 0bc4e2ffe 100000000 0000000 0bc4e30 1000000
00001230 0000 007c1dd 0061af2 011344f 3 0 0 00f7ffaad0 019d151fc2 0029514ca92 02a00b4df0 002a00b4df0 05e783057 09d5abbcb 0021689ef 0608eba46 0fde97611 002168a 0608eba 0fde976
00001231 0000 001a1c5 1fd8a05 01b1af8 2 0 0 000c5fa01c 00a68093b3 000b2e033cf 0422cd7780 00422cd7780 002fde067 02841e111 06a601f44 06d5dffab 0959fe0bc 06a601f 0959fe1 06d5e00
00001232 0000 1fb3ff9 1f5ac29 0227622 6 0 0 0273afbf34 0047088ae4 002bab84a18 0542269020 00542269020 0775e4a8e 00d82304d 03d8fc293 0b4ee0d21 0c2703d6e 0b4ee0d 0c2703d 03d8fc3
00001233 0000 005a136 0129a0c 00dec78 1 1 0 012b6529e0 03bf211200 004ea863be0 021fe50f80 004ea863be0 03ce69c11 0c31963ef 000000000 03ce69c11 100000000 03ce69c 0000000 1000000
00001234 0000 002dc9b 1ef0c5f 01dd097 6 0 0 0195c3684c 02e51f9c5c 0047ae304a8 048ca40a70 0048ca40a70 05930e181 0a2e81395 001f38575 05b2466f6 0fe0c7a8b 05b2467 0fe0c7b 001f385
00001235 0000 0003ee6 1fadcfe 00febde 6 0 0 009f5ecb18 00bc29b438 0015b887f50 026ded8fe0 0026ded8fe0 04199bb1e 04d73c4d9 038794005 07a12fb23 0c786bffc 07a12fb 0c786c0 0387940
00001236 0000 1fef29e 1fbae5b 00ed8da 6 0 0 00cfc207d4 005471bb74 0012433c348 0243f6c3a0 00243f6c3a0 05bb4ac7f 02546369b 03f828e73 09b373af2 0c07d718d 09b373b 0c07d72 03f828e
00001237 0000 1f34884 00e2070 021b5fb 5 0 0 03bbd0b9f0 010b3dbce0 004c70e76d0 0524d49cb0 00524d49cb0 0b9d1009c 033f40dce 0091d78cb 0c2ee7967 0f6e28735 0f6e287 0091d79 0c2ee79
00001238 0000 003201e 1f00bd8 021fcad 6 0 0 01648d7b50 02d2d136f0 004375eb240 052f9e25d0 0052f9e25d0 044c0b9a0 08b60dd94 017ef3466 05cafee06 0e810cb9a 05cafee 0e810cc 017ef34
00001239 0000 00c44f4 0083c1d 01a854b 3 0 0 01b856b3dc 022d2b4625 003e581fa01 040bf6c1b0 0040bf6c1b0 06cd037c3 089af02ac 004c062c9 071909a8c 0fb3f9d38 004c063 071909b 0fb3f9d
0000123a 0000 00cdf85 00f9ec3 00ce6bb 3 1 0 00e1e23c7c 0420dcd7bb 00502bf1437 01f7f4e8b0 00502bf1437 02d147c55 0d2eb83ab 000000000 02d147c55 100000000 0000000 02d147c 1000000
0000123b 0000 004bfd5 00357ca 0175e17 3 0 0 00a5326b30 00e22ed25a 00187613d8a 0390cb6270 00390cb6270 02e54a99c 03f6f46f0 0491e07ba 07772b156 0b6e1f846 0491e08 07772b1 0b6e1f8
0000123c 0000 1ffaec0 0060655 01f3ff1 1 0 0 00de66f164 00b9357564 001979c66c8 04c4b1b610 004c4b1b610 02ea435dd 026d76551 055423269 083e66846 0aabdcd97 083e668 0554232 0aabdce
0000123d 0000 00782e2 1fbdf7c 01e6386 2 0 0 012c80f8e0 01173c0324 00243bcfc04 04a30fa260 004a30fa260 040ce6628 03c382574 0417cba32 0824b205a 0be8345ce 0417cba 0be8346 0824b20
0000123e 0000 0062d8b 0017d9b 012c330 3 0 0 01378f892c 0064db7c53 0019c6b057f 02dce88300 002dce88300 06cd37a58 0233a934f 037f8f92d 0a4cc7385 0c80706d4 037f8f9 0a4cc74 0c80707
0000123f 0000 00d347b 1f54cf4 01cb2e7 2 1 0 019bca3518 02d3ec56ec 0046fb68c04 04610c5f70 0046fb68c04 05cd237af 0a32dc851 000000000 05cd237af 100000000 0000000 1000000 05cd238
00001240 0000 1f9a517 00ddef2 01aab9a 1 0 0 03499896c0 0060db0e10 003aa73a4d0 0411cf2fa0 00411cf2fa0 0cecd651f 017cccc5e 00cb2e742 0db804c61 0f34d18bf 0db804c 00cb2e7 0f34d19
00001241 0000 1fb71a3 1f42832 00d7fb0 6 1 0 029b95ddd0 0085aaab60 00321408930 020f4bcb00 00321408930 0d54b2312 02ab4dcee 000000000 0d54b2312 100000000 0d54b23 1000000 0000000
00001242 0000 00bfe96 1f87459 01bca4e 2 0 0 01bf8cf7c4 01fe87e63f 003be14de03 043d8e86e0 0043d8e86e0 0698b0534 078653088 00f07e522 07892ea56 0f0f81ade 00f07e5 0f0f81b 07892ea
00001243 0000 007cde4 0100daa 01ac12e 1 1 0 0055c65368 03e8562228 0043e1c7590 04151a14e0 0043e1c7590 01437a66f 0ebc85991 000000000 01437a66f 100000000 01437a6 0000000 1000000
00001244 0000 0097e1a 003af2f 00c2949 3 1 0 01af92a184 00f947f307 002a8da948b 01db0cb390 002a8da948b 0a2454cee 05dbab312 000000000 0a2454cee 100000000 0000000 0a2454d 1000000
00001245 0000 1f6d533 0089392 010da59 5 1 0 024448a162 00f703d4d0 0033b4c7632 0292513490 0033b4c7632 0b3904048 04c6fbfb8 000000000 0b3904048 100000000 1000000 0000000 0b39040
00001246 0000 0044158 1ff02fe 022ed64 2 0 0 00d7e5f498 0042de8c52 0011ac480ea 0554591240 00554591240 0288299f5 00c8c0bc6 06578ad23 08dfb4718 09a8752de 06578ad 09a8753 08dfb47
00001247 0000 1fde2b6 00f8f20 010cf92 1 1 0 028a39ce70 0192717e90 0041cab4d00 0290ac3720 0041cab4d00 09e211809 061dee7f7 000000000 09e211809 100000000 09e2118 0000000 1000000
00001248 0000 0126378 0007d50 014bf69 3 1 0 0424e52900 00211ea9d0 0044603d2d0 032a74f590 0044603d2d0 0f83ffd26 007c002da 000000000 0f83ffd26 100000000 0000000 0f83ffd 1000000
00001249 0000 00fafa3 1fada8a 01824f0 2 1 0 02e903fb10 015c339ce6 004453797f6 03af22df00 004453797f6 0ae76115d 05189eea3 000000000 0ae76115d 100000000 0000000 1000000 0ae7611
0000124a 0000 1fc0bef 004d2af 00f69c2 5 0 0 014652e287 00447dbc2c 0018ad09eb3 025a132a20 0025a132a20 08ac06c9d 01d1f4777 02c1025f6 0b6d09293 0d3efda0a 0d3efda 02c1026 0b6d093
0000124b 0000 009a058 0049206 01d43d6 3 0 0 01996f7148 01353bf7f6 002ceab693e 047729d760 0047729d760 05bb05e45 0453ffa47 02f87d3ba 08b3831ff 0d0782c46 02f87d4 08b3832 0d0782c
0000124c 0000 00a8ca4 00be87c 022a60d 3 0 0 00d74c26b0 0325b4eddc 003fd01148c 0549765bd0 00549765bd0 028b8eb28 098652077 01f70fa31 04829e559 0e08f05d0 01f70fa 04829e5 0e08f06
0000124d 0000 1efcb79 1f18fea 018122b 4 1 0 03d0ddc086 01cd1e1df0 0059dfbde76 03ac45afb0 0059dfbde76 0ade899a0 052176660 000000000 0ade899a0 100000000 1000000 0ade89a 0000000
0000124e 0000 00ecc98 1f82e8a 01353ee 2 1 0 025aaa3e88 0210fb28e6 0046ba5676e 02f2fe80e0 0046ba5676e 088559865 077aa679b 000000000 088559865 100000000 0000000 1000000 0885598
0000124f 0000 0016d46 1f612a8 01d1c2b 6 0 0 00fc362750 01a36ba270 0029fa1c9c0 04711c4fb0 004711c4fb0 038c7e888 05e6ccae6 03465a649 06d2d8ed1 0cb9a59b7 06d2d8f 0cb9a5a 03465a6
00001250 0000 00517c4 1fe574b 0116c0d 2 0 0 00f249797c 00703fbe7d 001628937f9 02a88cbbd0 002a88cbbd0 05b23e786 02a396c77 03d515602 098753d88 0c2aea9ff 03d5156 0c2aeaa 098753e
00001251 0000 0129866 1f3beb0 00d6df0 2 1 0 02a3003250 033d2f0dd0 005e02f4020 020c966f00 005e02f4020 072e130b7 08d1ecf49 000000000 072e130b7 100000000 0000000 1000000 072e131
00001252 0000 00f460f 0032d20 0227200 3 0 0 03137e8068 00d6e82a20 003ea66aa88 0541852000 00541852000 095d455b8 028e36e5e 020a41df5 0b67873ad 0df5be20b 020a41e 0b67874 0df5be2
