# id tag_id v_alpha v_beta cmp0 cmp1 cmp2 b0 b1 b2 sector X Y Z a_num b_num
00001286 0000 002cde3 1f79242 1f79242 00cf9687f 0037cee99 0 1 1 6 fdc5b6d392 ff872f4d70 fe3e8ff3e0 0078d0b290 01c1700c20
00001287 0000 1f6a773 1f378fd 1f378fd ffc6d1271 01c0a9f6b 0 0 1 4 fcb0651605 fc349c48cc 007bd5543c 034f9ae9fb 007bd5543c
00001288 0000 1f0e8bd 1fd344a 1fd344a fe9349769 01c41480f 0 0 1 4 ff42d6e2da fc2d31d980 0315a7d510 00bd291d26 0315a7d510
00001289 0000 1fe2efb 1f5da11 1f5da11 006d681f1 00cfb94db 0 1 1 6 fd515f6839 fe3e458a1c ff1324040c 01c1ba75e4 00ecdbfbf4
0000128a 0000 1f14682 1fa9bef 1fa9bef fec5bfa7c 01e2b76b8 0 0 1 4 fe93407dc7 fbeade421c 02a8679fbc 016cbf8239 02a8679fbc
0000128b 0000 1f888b1 0127a11 0127a11 fe153fec7 ffa959805 1 0 0 1 04e2250839 00bb928a2c 04268003fc 04268003fc 00bb928a2c
0000128c 0000 1f8d3a6 0124ab4 0124ab4 fe20107fe ffa451072 1 0 0 1 04d5a06cd4 00c67857a0 040f15ca80 040f15ca80 00c67857a0
0000128d 0000 1fb4703 0037edc 0037edc ff499393b 004930115 1 0 1 5 00ec82533c ff618841f8 018af69268 00ec82533c 009e77be08
0000128e 0000 1f6d590 004be2c 004be2c febdd8198 00adf1078 1 0 1 5 0140e70f0c fe876295f0 02b97fbaf0 0140e70f0c 01789d6a10
0000128f 0000 00110a2 1ff8527 1ff8527 0024519ec ffeaad5e8 0 1 0 2 ffdf881bbf 002e2adf7c ffb15db71c 002e2adf7c 002077e441
00001290 0000 001258c 1fa0325 1fa0325 007c96faa 003e86c12 0 1 1 6 fe6adec26d ff78a262c4 fef2425c84 00875d9d3c 010dbda37c
00001291 0000 1ffc4ab 1f60b45 1f60b45 00954a3d9 00a1d5963 0 1 1 6 fd5e607f8d fea1a0bdac febcc9b69c 015e5f4254 0143364964
00001292 0000 00105cb 007933e 007933e ffa5501cf ff6df6919 1 0 0 1 0200896dee 013c2c5be0 00c4557ed0 00c4557ed0 013c2c5be0
00001293 0000 1ecbd0c 00d8a7b 00d8a7b fd232852e 0135b0296 1 0 1 5 03942e9c33 fd61757ffc 0632ab91bc 03942e9c33 029e8a8004
00001294 0000 1fd2aac 009bb5b 009bb5b ff1b4360e ffb49dc36 1 0 0 1 0292758013 00a332307c 01ef39943c 01ef39943c 00a332307c
00001295 0000 1ec714a 1fab956 1fab956 fe412a02e 0263b63da 0 0 1 4 fe9b05dbc6 fad3939928 03c7778948 0164fa243a 03c7778948
00001296 0000 009f09f 004c039 004c039 00c2c4545 fea8c4b67 1 1 0 3 014171d0a1 02e7216c9c fe5a4ba3cc 01a5b45c34 014171d0a1
00001297 0000 1f9e0da 1f2dda7 1f2dda7 00278dba4 0172e3a30 0 1 1 6 fc8757083f fcdd00fabc ffaa632fdc 0322ff0544 00559cd024
00001298 0000 0069273 00b34ac 00b34ac 0002c448b fe9f0db85 1 1 0 3 02f62ec98c 02fc26ccb8 fff9fcc828 00060337d8 02f62ec98c
00001299 0000 1f0b6df 0128dad 0128dad fd406f43d 007bc55df 1 0 1 5 04e753ce35 fef3fbbaac 05f34585dc 04e753ce35 010c044554
0000129a 0000 0055e67 1f37da8 1f37da8 0154bf627 003229db9 0 1 1 6 fcb1a0ebe8 ff936a1a48 fd1e4353f8 006c95e5b8 02e1bcac08
0000129b 0000 1fdd6d4 1f834c0 1f834c0 003f4d914 00b441fec 0 1 1 6 fdf0a912c0 fe79bc04e0 ff76f4d920 018643fb20 00890b26e0
0000129c 0000 00af8eb 1eca3a5 1eca3a5 025773659 000592b63 0 1 1 6 fae20c36ed fff3f8d32c faee26c01c 000c072cd4 0511d93fe4
0000129d 0000 1fa4d1e 008551b 008551b fee395360 0018073e4 1 0 1 5 0233c63fd3 ffcbf58b2c 0267c85f8c 0233c63fd3 00340a74d4
0000129e 0000 1f32696 01202d4 01202d4 fd8ad80ae 00424f942 1 0 1 5 04c2a159f4 ff706490a0 05522ac680 04c2a159f4 008f9b6f60
0000129f 0000 1fbc089 0123cbf 0123cbf fe7015533 ff56005c1 1 0 0 1 04d1f01717 0170084884 0361d591d4 0361d591d4 0170084884
000012a0 0000 1fddd94 0021d48 0021d48 ffa532f04 0018ba05c 1 0 1 5 008f0f2c88 ffca759f80 00c4976fc0 008f0f2c88 00358a6080
000012a1 0000 1ece779 008963c 008963c fd750cd11 017e9c5bf 1 0 1 5 0244fce19c fcc394ff88 05815f4bd8 0244fce19c 033c6b0078
000012a2 0000 0064e45 0036885 0036885 0075650d3 ff2018b69 1 1 0 3 00e69acecd 01e4c5ce1c ff01d1982c 00fe2e67d4 00e69acecd
000012a3 0000 1f9d474 1fa88b4 1fa88b4 ffae6d86c 00fc62804 0 0 1 4 fe8e2b5ad4 fddd90d5f0 00b09ffc30 0171d4a52c 00b09ffc30
000012a4 0000 00dd518 1f9a554 1f9a554 01d99f990 feecf1e60 0 1 0 2 fe52132074 02538ab3d0 fbfe8ec750 02538ab3d0 01adecdf8c
000012a5 0000 1eea370 013f60a 013f60a fcf242aac 009df49cc 1 0 1 5 0546920a9a fea9f774c8 069c869fc8 0546920a9a 0156088b38
000012a6 0000 1f3d77e 00995c0 00995c0 fe2133e9e 00b344662 1 0 1 5 0288851bc0 fe7bd841d0 040ca34430 0288851bc0 018427be30
000012a7 0000 1ef11f7 1fa1369 1fa1369 fe9266e3d 0226ba8af 0 0 1 4 fe6f2b4b51 fb579d3c9c 031793fb4c 0190d4b4af 031793fb4c
000012a8 0000 1f3410e 002892c 002892c fe7f713b6 01315025a 1 0 1 5 00ab93120c fd6af410c0 03409c7820 00ab93120c 02950bef40
000012a9 0000 0129eb9 00be02f 00be02f 013e58903 fd4e89b31 1 1 0 3 0323834c07 05d4bfddc4 fd4eb78e14 02b14871ec 0323834c07
000012aa 0000 1f0444e 001a5a3 001a5a3 fe3c7c6c0 01900b6e4 1 0 1 5 006f70019b fc9dd9684c 03d194f3ac 006f70019b 03622697b4
000012ab 0000 0074b36 1f8c433 1f8c433 013669c88 ffaba2fdc 0 1 0 2 fe1692deab 00b6abf14c fd5fee292c 00b6abf14c 01e96d2155
000012ac 0000 007489c 1ef5bd5 1ef5bd5 01c9221da 003ee8222 0 1 1 6 fb9a0c5e9d ff77d4f604 fc22480cc4 00882b09fc 03ddb7f33c
000012ad 0000 1f3f284 00c7505 00c7505 fdf72ea62 0083887da 1 0 1 5 034ad98f4d fee3307384 04679ca6c4 034ad98f4d 011ccf8c7c
000012ae 0000 010b002 0022a15 0022a15 01a1c9ae0 fe1a9341c 1 1 0 3 00927146dd 041b008394 fc776e9934 03889166cc 00927146dd
000012af 0000 0095337 1efa6a0 1efa6a0 01fbd07c7 0003187b9 0 1 1 6 fbadd0dfa0 fff9547b28 fbb48cbdd8 0006ab84d8 044b734228
000012b0 0000 00791ef 0058dad 0058dad 007617a4d fedc5cfcf 1 1 0 3 0177bece35 02776b6c2c ff004dd45c 00ffb22ba4 0177bece35
000012b1 0000 0061723 0087ea5 0087ea5 002017511 fed6730ab 1 1 0 3 023ec0c9ed 028437d06c ffba807adc 00457f8524 023ec0c9ed
000012b2 0000 1ee674c 0068f69 0068f69 fdbd4ab02 0175b3bea 1 0 1 5 01bbdd2751 fcd6dfd914 04e4f6bed4 01bbdd2751 03292026ec
000012b3 0000 01221c6 0013cbe 0013cbe 01d75ce5a fe01f8e8e 1 1 0 3 0053b6d36e 045045b4e8 fc036fe1c8 03fc901e38 0053b6d36e
000012b4 0000 1eff09c 1fe814d 1fe814d fe64bb2aa 01c9fc2f2 0 0 1 4 ff9ada82d5 fc20683564 037a73cc24 0065257d2b 037a73cc24
000012b5 0000 000b7cd 1f7a47a 1f7a47a 009604299 006f27f1f 0 1 1 6 fdca87828a ff0f5982c0 febb365b50 00f0a67d40 0144c9a4b0
000012b6 0000 1f594bd 00df317 00df317 fe0c12f37 0040007dd 1 0 1 5 03afd47f2f ff75666844 043a6023d4 03afd47f2f 008a9997bc
000012b7 0000 00530aa 0030f4b 0030f4b 005ca604c ff43bc138 1 1 0 3 00cf05b983 01979cbe0c ff3765ec2c 00c89a13d4 00cf05b983
000012b8 0000 1fcf1a5 1fdff97 1fdff97 ffcc91e9f 0071fae75 0 0 1 4 ff78923faf ff0938fc04 006f5b4414 00876dc051 006f5b4414
000012b9 0000 1fc47b4 1f9dabf 1f9dabf fffb5a8ee 00c4b1a06 0 0 1 4 fe60316517 fe5625200c 000a126a4c 019fce9ae9 000a126a4c
000012ba 0000 00b39e1 1f7c8ce 1f7c8ce 01b02cc65 ff5090143 0 1 0 2 fdd42179fe 017bdc3030 fc584d8100 017bdc3030 022bde8602
000012bb 0000 1f46e0c 00c8018 00c8018 fe0390adc 0075cc644 1 0 1 5 034dc6d7d8 ff00ed3b00 044ccd1cc0 034dc6d7d8 00ff12c500
000012bc 0000 00676ee 1f0d09c 1f0d09c 019c37036 003e51f1a 0 1 1 6 fbfc928afc ff79196680 fc838853e0 0086e69980 037c77ac20
000012bd 0000 00227ae 1f5311e 1f5311e 00e332602 006e8eb66 0 1 1 6 fd24b846ce ff10a68628 fe141c8f88 00ef5979d8 01ebe37078
000012be 0000 0063749 1f0ecd3 1f0ecd3 0193c3c6b 004353779 0 1 1 6 fc0407904b ff6e42af14 fc95d3f464 0091bd50ec 036a2c0b9c
000012bf 0000 1f3db81 00a5245 00a5245 fe161edcf 00a75636d 1 0 1 5 02ba585e8d fe95ac94bc 0424a1778c 02ba585e8d 016a536b44
000012c0 0000 011f239 00b59db 00b59db 01344f28b fd68f8db9 1 1 0 3 030002a293 059b846034 fd6472e884 029b8d177c 030002a293
000012c1 0000 1f00a4b 1f7960d 1f7960d fed38e029 023360e73 0 0 1 4 fdc6b77595 fb3c3b0a4c 028a84d53c 0239488a6b 028a84d53c
000012c2 0000 01331ec 00a17ee 00a17ee 0169c11c0 fd5ad3168 1 1 0 3 02aaed161e 05ba269b38 fcf0bc62f8 030f439d08 02aaed161e
000012c3 0000 1f464ac 00f4b4b 00f4b4b fdd6ebfae 004b231d6 1 0 1 5 040acd5583 ff5d49c33c 04ad7446fc 040acd5583 00a2b63cc4
000012c4 0000 00c49b1 1fb07e1 1fb07e1 019a2f2a7 ff011a9e5 0 1 0 2 feafc81689 0227e4626c fc87e8ac3c 0227e4626c 015037e977
000012c5 0000 0119bc6 1ffedd2 1ffedd2 01dda3ad2 fe2494706 0 1 0 2 fffb31f5a2 0405585d78 fbf5d9aa58 0405585d78 0004ce0a5e
000012c6 0000 1eccfe1 0076055 0076055 fd857888f 01940516d 1 0 1 5 01f314d71d fc953b22fc 055dd253cc 01f314d71d 036ac4dd04
000012c7 0000 011eba3 0125c0a 0125c0a 00c61acef fcfc28f89 1 1 0 3 04da35609a 0687185910 fe530aab80 01acf55480 04da35609a
000012c8 0000 1f9d845 1eca4a1 1eca4a1 0087e077b 01d506e11 0 1 1 6 fae24ed149 fc0889214c fed9d90b5c 03f776deb4 012626f4a4
000012c9 0000 1f5bb28 1f30aca 1f30aca ffb490564 01e05e814 0 0 1 4 fc9344fd5a fbeff72908 00a35ac988 036cbb02a6 00a35ac988
000012ca 0000 00577e5 1f9a4e8 1f9a4e8 00f74bfc5 ffcf52b1b 0 1 0 2 fe51f69528 0069678a18 fde8956628 0069678a18 01ae096ad8
000012cb 0000 006369f 00d0934 00d0934 ffdc76627 fe8c2a049 1 0 0 1 037203af54 03250bc778 004ceadea8 004ceadea8 03250bc778
000012cc 0000 1eeaeee 01275df 01275df fd0aec4c8 00b4303ac 1 0 1 5 04e1092d37 fe79d524fc 066721925c 04e1092d37 01862adb04
000012cd 0000 1edf336 1f8fd10 1f8fd10 fe8513cb6 02560800a 0 0 1 4 fe259a3f90 faf1334550 03346dfd30 01da65c070 03346dfd30
000012ce 0000 1f1bf17 00f7a98 00f7a98 fd8c67d77 008fe11a9 1 0 1 5 04174db658 fec873c988 054eca7238 04174db658 01378c3678
000012cf 0000 1ede609 013382d 013382d fce9d3947 00bd90ed5 1 0 1 5 051463dcb5 fe6586f19c 06aec9b2ec 051463dcb5 019a790e64
000012d0 0000 0125ea6 004c21f 004c21f 01a6c8480 fdc4856f4 1 1 0 3 0141f24377 04d5508f3c fc6c9cf21c 0393630de4 0141f24377
000012d1 0000 002ff52 00c32f0 00c32f0 ff9281b52 fef0467ee 1 0 0 1 0339627070 024c4b4b70 00ed0af210 00ed0af210 024c4b4b70
000012d2 0000 00072b5 009ee69 009ee69 ff70f319b ff58b2951 1 0 0 1 029ff3de51 016a36156c 0135b3da7c 0135b3da7c 016a36156c
000012d3 0000 0049a5c 00b84e7 00b84e7 ffc894c06 fecf720ce 1 0 0 1 030b63317f 02936054ec 0077f757ac 0077f757ac 02936054ec
000012d4 0000 1fb3035 1f0f383 1f0f383 0068ebbb7 016d5a86d 0 1 1 6 fc05cc0a7b fce8fe2cf4 ff1cdcea04 031701d30c 00e32315fc
000012d5 0000 013e2d7 1ec96ff 1ec96ff 0349738a1 ff151dd53 0 1 0 2 fadeb46b57 01fc974fd4 f8e2308484 01fc974fd4 05214b94a9
000012d6 0000 1ecd068 1f856c4 1f856c4 fe707c480 027eec4b0 0 0 1 4 fdf9a69364 fa98aa6c10 036103d090 0206596c9c 036103d090
000012d7 0000 1f371ee 010055f 010055f fdb1e74c8 005970dac 1 0 1 5 043bfb68b7 ff3e5142fc 04fd9a205c 043bfb68b7 00c1aebd04
000012d8 0000 1f4706f 0034673 0034673 fe93f5f71 0105b07f3 1 0 1 5 00dd999aeb fdc9671224 03142f4254 00dd999aeb 023698eddc
000012d9 0000 009941a 012c690 012c690 ffddd975a fdd769766 1 0 0 1 04f65cc510 04ac62d2b0 0049e72bd0 0049e72bd0 04ac62d2b0
000012da 0000 000db1f 005f1e5 005f1e5 ffba465cd ff8bf26ef 1 0 0 1 01923b9f2d 00fb41f70c 0096f3b63c 0096f3b63c 00fb41f70c
000012db 0000 1ed8b62 001f72f 001f72f fdedd5cdc 01d4bdb58 1 0 1 5 0084fd7b07 fc091cb81c 047bdecbbc 0084fd7b07 03f6e347e4
000012dc 0000 009c7a7 1fdbc7f 1fdbc7f 012c09d71 ff1ab3a83 0 1 0 2 ff66d6acd7 01f076d954 fd76621704 01f076d954 0099295329
000012dd 0000 1f9fcb5 00db753 00db753 fe86f6717 ffcc68acd 1 0 0 1 03a008becb 006fac9134 03304e7644 03304e7644 006fac9134
000012de 0000 003a157 1ee2843 1ee2843 0179092b9 00b48ca6b 0 1 1 6 fb48c21d3b fe791f7c24 fccfb478d4 0186e083dc 03304b872c
000012df 0000 00c4eca 1f35f12 1f35f12 021266c16 ff783e4c2 0 1 0 2 fca98b78e2 0125f498d8 fb83a380f8 0125f498d8 035674871e
000012e0 0000 1f5e956 1f52595 1f52595 ff988f6f4 01ba9a208 0 0 1 4 fd21abce5d fc41bb5b74 00dffb4d54 02de5431a3 00dffb4d54
000012e1 0000 00ce1b1 1f0ba04 1f0ba04 024b41479 ff9209bb7 0 1 0 2 fbf699d8a4 00ee1caa68 fb088c7438 00ee1caa68 040966275c
000012e2 0000 1ffe4e1 00eefe4 00eefe4 ff13bdbe9 ff1979ac7 1 0 0 1 03f2a50984 01f315ec68 01ff802d38 01ff802d38 01f315ec68
000012e3 0000 1f08f70 1fa68b1 1fa68b1 feb585f96 01f9326b6 0 0 1 4 fe85b56fd9 fbba320e14 02cb88f914 017a4a9027 02cb88f914
000012e4 0000 1f084ec 00671ec 00671ec fdf8592b4 013e3ec5c 1 0 1 5 01b411f8cc fd4ef22790 0465195f50 01b411f8cc 02b10dd870
000012e5 0000 1f8cb28 1f9730d 1f9730d ffa3543f6 0129606a6 0 0 1 4 fe44c95a95 fd7c27a384 00c8a84404 01bb36a56b 00c8a84404
000012e6 0000 0068988 1fd9259 1fd9259 00d6db41e ff750760e 0 1 0 2 ff5bb2e7c1 012ce52374 fe2ed031f4 012ce52374 00a44d183f
000012e7 0000 1fde6b7 0062772 0062772 ff670b633 ffd8a3f25 1 0 0 1 01a062e042 005534cf10 014b27e9c0 014b27e9c0 005534cf10
000012e8 0000 0078c2d 1eec455 1eec455 01d985d1b 004102ce1 0 1 1 6 fb7201db1d ff7346f81c fbfecc1eac 008cb907e4 040133e154
000012e9 0000 1fe7719 011ecb8 011ecb8 febe64599 ff1176307 1 0 0 1 04bcc96d78 02046e2138 02b8495f88 02b8495f88 02046e2138
000012ea 0000 1ffcccf 004f788 004f788 ffacfaf4f ffb7cdb11 1 0 0 1 01501000c8 009c4e0588 00b3bd03b8 00b3bd03b8 009c4e0588
000012eb 0000 1eee6ba 001ad9b 001ad9b fe170b73c 01b483608 1 0 1 5 00718b2c53 fc4ee3e1cc 0422a59cec 00718b2c53 03b11c1e34
000012ec 0000 0118971 0107a8b 0107a8b 00d91cc63 fd23edc21 1 1 0 3 045af346c3 0630fe9b34 fe29e43104 01d61bcefc 045af346c3
000012ed 0000 00ae120 009bb2a 009bb2a 008e6001c fe41871dc 1 1 0 3 0292688cba 03c6a653c8 fecbb87dc8 0134478238 0292688cba
000012ee 0000 0135afc 1f9c523 1f9c523 026d2600e fe5589796 0 1 0 2 fe5a7b4d1b 039b5be19c fabf25a65c 039b5be19c 01a584b2e5
000012ef 0000 0133a2e 1f232fd 1f232fd 02dff9cbc fecf4cd20 0 1 0 2 fc5a3be005 0293bdcdd4 f9c68bdf34 0293bdcdd4 03a5c41ffb
000012f0 0000 008ac25 1ef2192 1ef2192 01f246201 001ce0cd7 0 1 1 6 fb8aa65f62 ffc18236e0 fbc93506f0 003e7dc920 0436caf910
000012f1 0000 1f1ab3a 0110bce 0110bce fd71d15ee 00797dbba 1 0 1 5 048157b4fe fef8ec2308 05885a8628 048157b4fe 010713dcf8
000012f2 0000 00ced9f 1f98274 1f98274 01c3484a7 ff078b0c9 0 1 0 2 fe48db7a94 0219f41878 fc2eeddfa8 0219f41878 01b724856c
000012f3 0000 1ed912a 1fc2cd9 1fc2cd9 fe48ebc20 022e9ac0c 0 0 1 4 fefd366641 fb468ed1a4 03b6ab67c4 0102c999bf 03b6ab67c4
000012f4 0000 1ed0e24 1ffac44 1ffac44 fe046b07c 0205cdab4 0 0 1 4 ffe9de84e4 fb9ee3f9b0 044afadef0 0016217b1c 044afadef0
000012f5 0000 1ffba04 1f156b8 1f156b8 00ddaf114 00ec7af8c 0 1 1 6 fc20046778 fe0004e2c0 fe200e2e00 01fffb1d40 01dff1d200
000012f6 0000 1fb566e 1f96909 1f96909 ffe8c9d44 00e523d28 0 0 1 4 fe4223b1f1 fe0fe561c4 003244e724 01bddc4e0f 003244e724
000012f7 0000 00c1284 1f4c9ec 1f4c9ec 01f5e20cc ff6877e44 0 1 0 2 fd097210cc 01481b89d0 fbc161bd10 01481b89d0 02f68def34
000012f8 0000 00910f6 1ffc6b4 1ffc6b4 00f8da44e ff0e24422 0 1 0 2 fff0db48d4 020ba78f20 fde533f300 020ba78f20 000f24b72c
000012f9 0000 1f0e1b8 0001e3e 0001e3e fe6503fac 01974af3c 1 0 1 5 0007fe30ee fc8e28be98 0379d55418 0007fe30ee 0371d74168
000012fa 0000 0088183 1f11f25 1f11f25 01ceaa471 00024874b 0 1 1 6 fc11543e6d fffb16236c fc164cfbdc 0004e9dc94 03e9b30424
000012fb 0000 00d630a 00679f8 00679f8 0105167ba fe3085fe6 1 1 0 3 01b6326cb8 03eb790b50 fdcab2e770 02354d1890 01b6326cb8
000012fc 0000 1f46302 0075794 0075794 fe52fefda 00c790316 1 0 1 5 01f0c48cb4 fe4fe7d7c0 03a0d55d60 01f0c48cb4 01b0182840
000012fd 0000 000cd04 1f5f8e9 1f5f8e9 00b25b03a 0087028b2 0 1 1 6 fd59864cd1 fedbb4cc54 fe7ddb8794 01244b33ac 018224786c
000012fe 0000 1fc2324 1f96994 1f96994 fffe6555c 00cf77594 0 0 1 4 fe42486eb4 fe3ed287f0 00037c7d30 01bdb7914c 00037c7d30
000012ff 0000 00d55f0 1fade75 1fade75 01b911cae fee7466ce 0 1 0 2 fea4d57a3d 025fd0b464 fc4509e764 025fd0b464 015b2a85c3
