# profile id id_meas iq_meas id_ref iq_ref we vdc pi_reset uq_zero_en old_xd old_xq old_du_d old_du_q old_sat error_code ud_raw uq_raw xd_next xq_next
1 0000000c 1618bae 114a409 1c17acb 1624c3e 414ff759 07dc06e 0 0 29dc9fdd0a 6bdeb25b1e af32b762a0 4313e22eda 1 0 62c77cf7e7 539b88c95a 3a775cdf00 5ed0580413
1 0000000d 0c75d65 03c9a81 15c523f 1a6ab78 cb4639ea 1f76caa 1 0 a6b71e5258 0467fb225c cb190188bf 5466647066 1 1 0000000000 0000000000 a6b71e5258 0467fb225c
1 0000000e 1c60523 05bc8ba 0f7e01a 154a481 ee072dea 102a571 1 0 89c1114940 1d27a09c62 a0121b981a c170b3fe34 1 1 0000000000 0000000000 89c1114940 1d27a09c62
1 0000000f 125b316 10989b8 1519479 19f4d1b 8bca5f07 1dad4ca 1 1 a64d647929 c655ecaa8c 9f4683e687 9c3919050c 1 1 0000000000 0000000000 a64d647929 c655ecaa8c
1 00000010 1b02c07 087d5b7 0e632d3 0eda4a3 a719db41 1e1581d 0 0 4abbdca21b 41d496527d 98b7b35781 97118b640e 0 1 0000000000 0000000000 4abbdca21b 41d496527d
1 00000011 044cd48 1884050 0d073d1 1539fab 9d444580 00b62aa 1 1 43583a91d3 41ab355fa1 2132059fbb 95696b3002 0 0 0000000000 0000000000 0000000000 0000000000
1 00000012 10edd47 0218828 11ba261 1fe973a d93a1021 0f549a4 0 0 970824cfb5 4ba2f6968a bbb8dee1c3 259db9a3ae 1 0 9c0127de0b 659bd8f97e a4bf1a111a 43f39cf2ca
1 00000013 10a9325 12d98d0 10c24fb 02ddef6 552d52cb 0ea58f6 0 0 e95721b04a 9c6ccf8823 cc4ddc5e6a ec8921a8f3 1 2 0000000000 0000000000 e95721b04a 9c6ccf8823
1 00000014 0a972ab 1e3665c 058f90b 15cc8c6 80153cbe 0dcb970 0 0 16e2284738 0641de6a39 32aba4380f 9d0d5d4448 0 0 075f68d101 a3fc80009a 0c6077597b 196c79e82b
1 00000015 18e83fa 1e84f85 03d6b32 04634e3 0a415122 108c863 0 1 4669b13151 7d1f2a782e 49a3684a09 7226b43309 1 1 0000000000 0000000000 4669b13151 7d1f2a782e
1 00000016 07a9189 00829b8 14fe4bd 1f2d033 e9b74a18 0ecacb9 1 1 d7fb90ae61 db5b518ed6 3e49361b15 7ad1369179 1 0 0000000000 0000000000 0000000000 0000000000
1 00000017 1b96515 1472488 1dd57a9 1e622c1 e4b29801 0f517bc 0 0 fa6642a8c0 4e188eee1b e7d82b5beb 4d16e55673 1 0 ea02acc39f 56648a1428 ff659fd2b3 3f69fc744d
1 00000018 0f3f4ee 1ab17d6 1294a03 1bfb388 26fd4daa 128ea1c 0 0 c68a64c612 9412f5c800 53d90f60cf e37dd2965d 0 1 0000000000 0000000000 c68a64c612 9412f5c800
1 00000019 00b68f4 10b7676 06bf418 0e0ded0 14c8cf2a 0ac69cc 1 1 7e1e7867e6 018273ff03 a3557ae96e 0ffe64c853 0 0 0000000000 0000000000 0000000000 0000000000
1 0000001a 07e6638 063c992 15ee58c 0289186 1ac6c88a 16eab20 1 1 14b5c93997 4d07f49067 483093c528 caaafc0fab 1 1 0000000000 0000000000 14b5c93997 4d07f49067
1 0000001b 0681bd3 19de28c 1f76e8e 1d56335 d4f883ff 117ecf2 0 1 3afdaa2a8b 83daf2814c 1892c9ee44 5de5586530 0 1 0000000000 0000000000 3afdaa2a8b 83daf2814c
1 0000001c 0b63280 041e274 0805993 12fbd9d 662da66a 055d695 0 1 cbf2b0ac47 e0bcc2b26d c556ac58c6 115db236bb 0 0 b29e41bc29 0000000000 d76e589f1c 0000000000
1 0000001d 1d7fb31 1f7daf7 04d36ab 1bbe7e2 3ff84240 0c6094f 1 1 9ae91cd8dc c67429c4f4 a47a22b919 ba6dc00a93 1 0 0000000000 0000000000 0000000000 0000000000
1 0000001e 057645f 088cfa7 08e49a7 1b7ab58 a5d2c09f 01457ad 0 1 cdd53a50e0 aa39989fd5 24ac65dbbc d154ee4173 0 0 fac2b911d3 0000000000 c6c09982a8 0000000000
1 0000001f 1e55c30 04206f7 0e1c6cf 1780c48 ae126d1c 12a266c 0 1 f0d9406566 c309753a21 a9434df2d5 b1eb228a70 1 1 0000000000 0000000000 f0d9406566 c309753a21
1 00000020 02972be 0556cc1 0e6df20 1eeb216 a0f3c731 0e6bfc6 1 0 c2d7e61f47 16b92ddecc 9575b08c80 705594711a 1 0 0000000000 0000000000 0000000000 0000000000
1 00000021 04911c5 0167194 1e21e26 0336655 f5c048ea 0f9595e 1 0 f366818019 14054bd043 3efa20b755 b9096ea163 0 0 0000000000 0000000000 0000000000 0000000000
1 00000022 14b7267 0c4d006 144c715 0d946ab f0eebbdc 1206399 0 1 2ee4b96956 3b85c2571d 7315d837ae 51732283ef 1 1 0000000000 0000000000 2ee4b96956 3b85c2571d
1 00000023 0b456b3 0cf8c88 064a3d8 08197ec ead4b656 17b28ac 1 1 80d1601fa2 cef832b1db 1fb858295b b2675b3b75 1 1 0000000000 0000000000 80d1601fa2 cef832b1db
1 00000024 10fde25 06dd8fc 161d244 1335146 a98c0b72 028c35e 0 0 18debdcb7c f62ad9c295 e378d07848 18a6b7457d 0 0 3cce785c18 27b5e7ce59 1ef47e5226 efc7fd45af
1 00000025 1cf416c 03813ac 0e384e3 0126990 8a29e090 1a0dec9 1 0 f47977c58f 9d6436dcbc 471c745f4b 4700f5c3af 0 1 0000000000 0000000000 f47977c58f 9d6436dcbc
1 00000026 14cffb1 059aa9a 1eb3c16 017794b 78d7b7e7 1752d5a 0 0 cdfda6b85d b1c776b2db 903913a55c cc2b0b631f 0 1 0000000000 0000000000 cdfda6b85d b1c776b2db
1 00000027 0504459 1d7db78 05ff1a8 1368655 6d4eac45 028c09e 1 0 111bf569de 29696ff7a1 a1bddec72b ff37e6be14 1 0 0000000000 0000000000 0000000000 0000000000
1 00000028 033f842 166d1fe 09f3be6 0e8472f 7b995620 1ec0cf6 0 1 b9c983f8ca 465bbaff33 f8fecfb194 f23f77a266 1 1 0000000000 0000000000 b9c983f8ca 465bbaff33
1 00000029 07a919d 0c542df 1b6f5a8 1a0882f 317870e1 1c3a81b 0 0 1b1dfc7616 2caff79d85 f4d5c04c7a 8a3c6ae5b2 1 1 0000000000 0000000000 1b1dfc7616 2caff79d85
1 0000002a 0813ddc 071bbc0 13f6292 18dfaad c07ba8e8 0adcf57 0 1 bd8be67e3a b72ee0be89 947cbf48fe 4b5f4be7cf 0 0 cbc9e8d990 0000000000 d18f268a0b 0000000000
1 0000002b 15442ab 0c742ed 1b2a761 1011a01 4f5fd401 1c87084 1 1 41ff78753b 0583778dd2 0c1d245f99 9d2da2a7ce 1 1 0000000000 0000000000 41ff78753b 0583778dd2
1 0000002c 0b4cadb 1ae59b5 07532fe 029b989 e7322380 17a3252 1 1 1a01ebadd0 988d52e9b0 52be74f4e1 6410600dae 1 1 0000000000 0000000000 1a01ebadd0 988d52e9b0
1 0000002d 1867616 106e44e 1f9b296 11f0e3f a603bfcb 1a5cd7e 0 1 9e2c2b1c82 ab0fb9b2b1 ab14512e76 5551772066 0 1 0000000000 0000000000 9e2c2b1c82 ab0fb9b2b1
1 0000002e 137a30e 0de6c6d 07f9992 1e00959 5045c3b6 1728f25 0 1 8a3d18e0a9 90f23baf55 40051537eb b2b364e8ea 1 1 0000000000 0000000000 8a3d18e0a9 90f23baf55
1 0000002f 0b845d4 1e56bfd 00b5c84 1ea2b9d d2e4b5fd 0e476b8 0 1 5404fdd1e5 2ce77b61c5 3c7f32187a 8463ebc60d 1 0 49f13d19b5 0000000000 471ea70e26 0000000000
1 00000030 17b3c4a 0142664 1d5968c 0ee97e4 314f58b1 1dfa0de 0 0 acf29f706d 9ea91bdffc 76af7f70d9 09c2dd2ae3 0 1 0000000000 0000000000 acf29f706d 9ea91bdffc
1 00000031 0de93f0 1525545 1a770ae 0f5c3ff 576a71f3 173cc7e 0 0 268285b282 6a22497261 06ebac3fbc 197f3a0fd1 1 1 0000000000 0000000000 268285b282 6a22497261
1 00000032 045bd2e 132a7ba 10d1adc 199248e 16c8c334 05c1c60 0 1 3a60bcdb17 3cce741b60 3103744bc5 bf81af5bcd 0 0 400d12d793 0000000000 2f20c691e6 0000000000
1 00000033 030ec78 056c926 0f3fd7a 12296d8 2e5684d6 1828c23 0 0 bef6b5c409 0dd29955f6 a96845f425 5e85f5133f 0 1 0000000000 0000000000 bef6b5c409 0dd29955f6
1 00000034 18bcb5a 1bc3c35 06155e9 11698c4 450565b6 0d8f61d 1 0 3fe1168b70 57de242dad e5b9d55c03 efc09feeb5 1 0 0000000000 0000000000 0000000000 0000000000
1 00000035 0075395 09cf3c9 10390a3 1f045b1 17fd3d4c 065b39f 0 0 f1dd00dc78 e9a0b02828 d6f9697c9b 436b175a15 1 0 dbdea36f95 e7bcff5dc5 f8ddb415de db583e8545
1 00000036 1a9b346 19801f1 1b22b96 17c030b 18962e8c 10079f0 1 0 61e3c089a8 20d72802a1 62b9ca14d6 dffcf05a5b 0 1 0000000000 0000000000 61e3c089a8 20d72802a1
1 00000037 040cabb 05818e3 06b3f63 1fe6c72 4b3680be 0aad9a6 0 0 6393eb3453 d5260d4d9f 9469598ba7 b1bed3c978 0 0 4de65ee344 edb46f4837 794ac22b14 e4626c4d8c
1 00000038 14dad6e 167049e 0317a63 1b3947d 3892deb2 1279496 1 1 17c152a916 dbd5842eaa a623a50d7e 064ae1d6e2 1 1 0000000000 0000000000 17c152a916 dbd5842eaa
1 00000039 0187f17 0e439a8 0077a32 159a02d 2e36d2d4 06d900a 0 1 d2fbb2680e f18bcc5ca5 1184843c40 5b03bebdd5 0 0 ad97e2a7d0 0000000000 cf66a040d9 0000000000
1 0000003a 16d1057 1611548 10761af 1a4db79 485ccf1a 0f5056f 0 1 d11e63404e 10e2b83447 5866f8561f 752b75c7fc 1 0 f5c96f47bc 0000000000 bef7b353a9 0000000000
1 0000003b 0d60033 1a91ae4 1a07ef5 02ade65 a585a70e 0bb9252 1 0 0d3c1b9f42 83360aeb5c 6446d0d373 c5ef204d78 0 0 0000000000 0000000000 0000000000 0000000000
1 0000003c 09290db 1001b1a 0d7b237 03660e5 4477a899 0ce1861 1 0 352753c0cd b8317b0211 413129f03e 5dcd8eee1e 0 0 0000000000 0000000000 0000000000 0000000000
1 0000003d 1a7e5bb 11c376b 1b98fbc 1a912a7 1fe52306 0b82c16 1 0 dc9d9eedc1 e2db0df560 ec318d45b4 5e189765e2 0 0 0000000000 0000000000 0000000000 0000000000
1 0000003e 0040e7c 057806a 0a41963 07add7a 4b6eb7f9 01dae8b 0 0 d8f41e1c79 03820c7243 ad58901831 cfff2d3ea7 1 0 c75f5efa63 106acc234b ea39a7bea4 0d45b809d6
1 0000003f 073d3a0 078947c 0a9134a 0cce4b3 8c26fd9c 17f1516 0 1 594d0ee2f9 6e630d236e cf15898575 e2a852f074 1 1 0000000000 0000000000 594d0ee2f9 6e630d236e
1 00000040 19cf574 0d2ea31 16dd61f 18686a7 c1aeb915 0a7928a 1 0 cef63ce55e 2bf451af04 7ade14d9b2 e82b704dd4 1 0 0000000000 0000000000 0000000000 0000000000
1 00000041 103f6fb 18b76d2 100e6a4 1267d09 fb74d0ab 1b781a4 0 1 58b33549ea dd8d83b6b5 c9df5d73b5 f2e5cfeff4 0 1 0000000000 0000000000 58b33549ea dd8d83b6b5
1 00000042 0e78549 0f88b98 0c8ab8e 0708fef b5de5a85 011ce44 1 1 e50bc3ae07 99d43d899b 7d665ba74a 38ebfd8873 1 0 0000000000 0000000000 0000000000 0000000000
1 00000043 08dc827 100b423 0429833 0fe1b32 773c30a3 032d0a1 1 1 d0689b9fac 6e74caa629 cf8f35f177 c08d766920 1 0 0000000000 0000000000 0000000000 0000000000
1 00000044 00fab9e 19cebb9 0ea83bf 01d8665 dedafeb4 07bb817 0 0 69ab05ce50 ac02e734e4 0ca4ee0e60 269beec5e4 1 0 65aa709c0f a9e88c1efa 6826f79818 a4e2833f18
1 00000045 196e789 0558001 05be201 1f6b8ee 918a21cf 1a4745b 1 0 3fef8c08af da31de9f58 a620f88229 5f150b5c59 1 1 0000000000 0000000000 3fef8c08af da31de9f58
1 00000046 14acf13 0985d88 0c1e18a 0d07a40 ae11c252 03b010b 1 0 214b461628 c70386d5b5 1b167167a5 7da508fb95 0 0 0000000000 0000000000 0000000000 0000000000
1 00000047 021e02f 02648ee 1cd6721 064bdaa f0fc4f85 0429404 1 0 dc1f0d19f6 12ea08098d 13d151df6e 9d313c7de7 0 0 0000000000 0000000000 0000000000 0000000000
1 00000048 01edfe4 0a12b6e 0809d7e 06cffc4 4dd5b18a 1e1b31f 0 1 4b87243a83 c7851bacc7 ec795c6b1f db1a4f500e 1 1 0000000000 0000000000 4b87243a83 c7851bacc7
1 00000049 12d87df 08875df 1491d18 12862a8 993777b2 0fda54e 0 0 712864dc92 b1fe662258 d9f95815af 19c3be0f32 0 2 0000000000 0000000000 712864dc92 b1fe662258
1 0000004a 1576c94 0a85383 15c6a04 120f878 6354802e 0fcc9ec 0 1 bfc185d01b f9764d4c81 6a1ba6ae39 89c1d57cb9 0 0 8592e01710 0000000000 aa8eb4b91b 0000000000
1 0000004b 14f08b5 03a0ac0 1841ee7 0f989de 1e6ab565 15194e1 0 0 e8b45582f4 dd442eb61c 0222474595 d68ec9d802 0 1 0000000000 0000000000 e8b45582f4 dd442eb61c
1 0000004c 18e0647 1eaf64c 076825d 056b000 63ae8b4f 04b4bde 1 0 4c7b4a638f 7fba22a94f 0bec23c14c afe2c94faa 0 0 0000000000 0000000000 0000000000 0000000000
1 0000004d 1c9ee17 1d63427 0b1886f 1e39d73 4e4f8cdc 0ac603d 0 0 231a827e8e 29e94836d4 0aaa9cc0de 92afa3bf7b 1 0 366b8f8fbd 26a1f1f405 220ad634ba 3fd60bd5f6
1 0000004e 09b8b3e 02f5c60 1516d23 0afa9a0 bfe116ab 0f2df05 1 0 046134ea89 b9cca2e134 1c905e2392 9b8d00c052 0 0 0000000000 0000000000 0000000000 0000000000
1 0000004f 1030f89 0eb5cf3 1e285aa 0d2ab1a d62002d0 0a3da3f 1 1 5be434154b aad470e41d dd4cc549ca cfcb4f7aea 0 0 0000000000 0000000000 0000000000 0000000000
1 00000050 03d0ecd 06ec61a 07e4e09 1b5ed3e 37092925 01b051c 0 0 59af5b32e2 5b096e8e76 387dc2835f aab6905c6c 0 0 46a1c2383c 68397efb13 4eb05278d7 6b3d1333b6
1 00000051 04ea014 109d205 10036b1 0019e12 071643ed 1ea4409 0 0 5bf8412a9a 91dd1bf9ff 9aa0f043f2 453e870be5 0 1 0000000000 0000000000 5bf8412a9a 91dd1bf9ff
1 00000052 1c306c7 17dbab2 19d3d88 150daed 7e7fed39 0f49b64 0 0 f6df9700a7 1df8ddf13c be3616b887 65701d2d0d 0 0 2f19162c65 135c40f9e9 03db3202cc 097a119484
1 00000053 1c53ce7 06fdaa3 0d0eb08 12c32c5 dc95bd39 0432b82 0 0 b7d8fb223e 7d9f289327 a74e7262c2 215c2f5a2c 1 0 cecbb11608 74dc39ad4b cad34ad89d 757396eebc
1 00000054 06f6fcf 1f3e165 0dd26a5 053d7bb 6ecf85b9 131a620 0 0 1f123ca234 2a2a2b8ce3 555765dbbb f521ba171b 0 1 0000000000 0000000000 1f123ca234 2a2a2b8ce3
1 00000055 153b3ae 0e4868b 1e08fcc 16f24e8 8ac2ddc5 112ded7 0 1 d6c8099fdc b89c436395 ba3fda2f84 562398721c 1 1 0000000000 0000000000 d6c8099fdc b89c436395
1 00000056 1be1a72 0182c64 147faf5 08929c3 395b4023 07aea7b 0 1 d425a8898a 00846a9c49 0aaac6e56d a1866812a3 1 0 cb4847d339 0000000000 d17786f977 0000000000
1 00000057 0aeb8fc 19967d1 0c6eb7a 18bced4 73625d26 192437b 0 1 ddde270c78 482d835580 aafa0965bf 00c4f0ecec 0 1 0000000000 0000000000 ddde270c78 482d835580
1 00000058 1b425e5 0e47db2 1662e66 01af2ec 1370c0ae 170237e 1 0 7536082450 95f7333097 f075ce1b89 48774494bd 0 1 0000000000 0000000000 7536082450 95f7333097
1 00000059 0e51a5d 01908e1 0e3e368 15b39d1 1bc1a908 0e96488 1 0 b254c92a92 f902d6e5a1 67f1da1712 99a31d2a44 0 0 0000000000 0000000000 0000000000 0000000000
1 0000005a 0d67b2e 03b5a5e 173d644 18d70e2 55ec016f 11132bd 1 0 5d0adb9aff 9a31cc19b6 240f802f85 d0d4427bea 1 1 0000000000 0000000000 5d0adb9aff 9a31cc19b6
1 0000005b 1fe0cd9 0ce264b 0fba29f 015ca6f 19acad81 1302f50 1 1 2dfcdd5109 8a9718772a ef779176cc f5b0a81102 0 1 0000000000 0000000000 2dfcdd5109 8a9718772a
1 0000005c 07bb8ca 008fbfa 04b8ce8 01e1d28 73d0e84f 1411c1f 0 1 146afa1786 8a9e85717f 5cdb47dd7f f08d0af68f 0 1 0000000000 0000000000 146afa1786 8a9e85717f
1 0000005d 0b3aa33 114680f 19ec430 046e7ee 02f3fdae 1822400 0 0 f2f9bd177b 6270211289 c0949f9af4 632abcf33a 1 1 0000000000 0000000000 f2f9bd177b 6270211289
1 0000005e 12d835b 0fb1a69 048ae6b 030edbd 86584872 19d0202 0 1 e5bfa7e80a 3fa0002da3 c4b2e8eec1 aa3c25e4ca 1 1 0000000000 0000000000 e5bfa7e80a 3fa0002da3
1 0000005f 07f9a62 0b4151e 11f1baf 1907960 9f863a81 1c018f3 1 1 fe3b6e6bee a44a555a53 84330567a3 de2d248acc 1 1 0000000000 0000000000 fe3b6e6bee a44a555a53
1 00000060 0480942 047bc9f 186d73f 0f27b85 edcf0859 10fa771 1 1 8c7150673a 0c03c01c7c 9a45329309 b939a50e67 1 1 0000000000 0000000000 8c7150673a 0c03c01c7c
1 00000061 0f0f5a7 0039a27 01b06a7 126e694 bf375ca7 1dba234 0 0 9d3c42088f 3d873fc587 5fffaa63e4 3be4877bab 0 1 0000000000 0000000000 9d3c42088f 3d873fc587
1 00000062 0a93162 08b9655 17981c2 1ba22a9 881faa5e 1d790fe 0 1 ea38733e99 a3ed61c2b0 452aaddd99 dd66a5baab 1 1 0000000000 0000000000 ea38733e99 a3ed61c2b0
1 00000063 1465c65 15fbb42 1309903 10394e7 b4e2b08d 104f9ba 1 0 14a4d50362 b6bb7dd0b8 9356bd5bb5 cc371b0b6c 0 1 0000000000 0000000000 14a4d50362 b6bb7dd0b8
1 00000064 11f34c4 19e6657 19704c6 1cef4f4 27af831b 1aaffb0 0 0 29ba29a4a5 57b32fcbcd 235f227fe8 106895d9ac 0 1 0000000000 0000000000 29ba29a4a5 57b32fcbcd
1 00000065 18ce1c5 1b95c0c 0fc7714 1a0c317 f3a7f529 087ce1a 1 0 b37800c663 15b49d7571 bab04f2a14 82340a373c 0 0 0000000000 0000000000 0000000000 0000000000
1 00000066 08d16ef 1838693 0ae4a52 13f9b9e 61a92a5f 0483dbc 0 0 de3802bf44 f592b37606 c0263b64d5 6acd1976ec 0 0 09c6933241 311deb646e eb2481ca90 dfe5ffb55e
1 00000067 187953c 040e6f4 11a1b56 0c7969a 05484144 095779e 1 1 0e90d9040d 405a41ccfb ba748f5bcc 1bd7aba2f4 1 0 0000000000 0000000000 0000000000 0000000000
1 00000068 12ed088 1faa7e4 1c25528 0f78c50 ead39e9e 1ddb5a2 1 0 308c8d5681 7f9ab079f5 6958af7eea 3d29eb7366 0 1 0000000000 0000000000 308c8d5681 7f9ab079f5
1 00000069 088f084 086a423 023adb9 1eb76a3 3a00b5ff 16e095f 0 1 11a184c15b a0a92d986e a33e18e435 3443be3f96 1 1 0000000000 0000000000 11a184c15b a0a92d986e
1 0000006a 1248d73 1528d5d 1a2f516 0e52e6b 5cefec45 1515a6e 0 1 1a881a4a86 1ae91bab5c 90270a58b5 01c8ff04b2 0 1 0000000000 0000000000 1a881a4a86 1ae91bab5c
1 0000006b 1b702dc 0ffe637 100827e 1960f47 900a8fda 1850674 1 0 40c3dca219 c78c515b46 83d13308de e3c316505c 1 1 0000000000 0000000000 40c3dca219 c78c515b46
1 0000006c 0950120 0cef313 1809b06 0605403 1553a267 0814f7c 0 0 6ab778fd07 159851857c e43bd69d5c c185273ea4 1 0 51e4a6f60c 1fec1a6ada 6efd927f5a 2194338946
1 0000006d 09a15cb 10fd72d 16e09e2 157ada9 a8c2be60 025a5c7 0 1 b84623aa41 293413f23c 54fecb376b ce7c0132bb 0 2 0000000000 0000000000 b84623aa41 293413f23c
1 0000006e 1a0bbf8 0cfda48 11f7692 1061111 3f5d5646 1362440 0 0 29f66ede61 ce429d802d d138491244 d11725089c 1 1 0000000000 0000000000 29f66ede61 ce429d802d
1 0000006f 19faaa2 0cb17a8 07e6434 06a7b4a 1979e37b 1bfccd8 1 1 d9ed320197 6ad539d2fe 114395edae 78bafc87a7 1 1 0000000000 0000000000 d9ed320197 6ad539d2fe
1 00000070 1dbeba2 1606875 1bd5257 1b497bc 935c0997 01d8916 1 1 4d0a27352b b81d1d0392 564883b4bf 00e79d0fe4 0 0 0000000000 0000000000 0000000000 0000000000
1 00000071 0254b82 192045a 1e90dd4 15a9b17 e464cd29 1784a05 0 1 b385d4a144 1b4b620c78 c255301be1 d1c76dc0f4 1 1 0000000000 0000000000 b385d4a144 1b4b620c78
1 00000072 1bf1a17 105a4c3 12af6bf 1eaaa75 bea9fa2a 1df8b2b 1 1 3d53a1d15a 27ce94c861 773df4bf68 0f7fa2f49a 1 1 0000000000 0000000000 3d53a1d15a 27ce94c861
1 00000073 174f4eb 0b149dd 030110d 1dd5b38 35493f55 1d6227d 0 1 13a642269e ef45bb00f0 138f813697 dd0e37e32c 0 1 0000000000 0000000000 13a642269e ef45bb00f0
1 00000074 17ade64 05cca7e 006cc20 1efca60 3e7d419d 0b876ed 0 0 5504fb0d7c cf7324be54 b8afe17e10 1e508f8592 0 0 458d4ca531 b782f40dff 63ee050d3a c8e1ddaf7f
1 00000075 087c764 1660a59 0550234 08f120f 1789c86e 0d60e9d 0 1 a2d770c97f f0b945b445 ec7da01c76 4509ac590f 1 0 adc23c8735 0000000000 a68227154b 0000000000
1 00000076 1550566 1965c8a 0d2da4b 0c1af42 92ea8616 0cd63e1 1 0 21e595809b 763a52c383 f2dac6f0fa 23fcdff1d9 1 0 0000000000 0000000000 0000000000 0000000000
1 00000077 16e14f1 1bfdbfb 0b188c2 02616bd 61a57e0c 05fbfa3 0 1 648cb44bfb 754f6b9f22 10ca32999d eefe7ae8c1 1 2 0000000000 0000000000 648cb44bfb 754f6b9f22
1 00000078 1557be7 0952177 0d8b53c 09311d3 d80585b5 13d9f50 1 1 3d93baf579 6fc9ef4bdb 09cb188772 4b2bee3e65 1 1 0000000000 0000000000 3d93baf579 6fc9ef4bdb
1 00000079 058f7be 09f9e41 0dc90ee 0251925 08bb3dcc 106d85e 1 1 8c6505b22b 12f9b92448 6d531d887b 9797ffab83 1 1 0000000000 0000000000 8c6505b22b 12f9b92448
1 0000007a 04951ca 0d67f72 0160e64 04ebfae 974c67a0 0a4d3e2 1 0 95a2d3c33a fb3d97edbe 4ff423a2f6 2a1c7153e5 0 0 0000000000 0000000000 0000000000 0000000000
1 0000007b 04e207d 18a9e18 04301e4 067dfe1 4bc00ea7 0c6c240 0 1 0ce17c0a61 b0652c80c8 1637fcac4a a683fdefc5 0 0 2b88b4e9dd 0000000000 0862b5e7be 0000000000
1 0000007c 19bc13c 1787721 14e220a 1c53799 46887280 177eaa2 0 0 aa2daa9b9b 0d1842c141 6afb13e9e1 193c131198 1 1 0000000000 0000000000 aa2daa9b9b 0d1842c141
1 0000007d 1832fb4 0304985 17d715e 1806d2d b6eff58d 108b050 1 1 c5b07a6069 931aa4b5aa 5c6185b254 f23a05f7b9 1 1 0000000000 0000000000 c5b07a6069 931aa4b5aa
1 0000007e 0bd15e5 1d4b3d7 1d57232 089845d 84e6eb69 0301145 1 0 fb141ca9f8 9a1b1b89f4 1a1416542d ad6086a471 1 0 0000000000 0000000000 0000000000 0000000000
1 0000007f 1c229e6 18a5703 195ea97 0173a9b 18a76787 1e2154b 1 0 b681a04855 8612a120d7 3b1267e6b6 3c904495ff 1 1 0000000000 0000000000 b681a04855 8612a120d7
1 00000080 038139f 1d7dd50 0abe3b9 10a20e4 63883036 0c1cbca 0 1 84240173e0 89f1b00c35 f283e2c369 7e49a38c96 0 0 96078e4c45 0000000000 875faab027 0000000000
1 00000081 0635549 03ba8c9 1554805 0284bef 0379f854 07c7972 1 0 aa53f900e5 255017ff69 b8bb8b2275 fb35454a1b 1 0 0000000000 0000000000 0000000000 0000000000
1 00000082 024ade2 1a9b7c4 01fe14b 0500144 a9917c0a 097bc4d 0 1 d74b5e2880 b8255f58b7 bf3605b8a8 bac773f390 1 0 bd1aa7b2fd 0000000000 e43ae048d1 0000000000
1 00000083 1cade89 1936720 040a778 1d9c596 3d0c8073 09ab26c 0 1 858632f209 6866a8bb9d 9061cac078 8ef7ecebb1 0 0 a0ad231fb0 0000000000 9c649d884f 0000000000
1 00000084 05d7ca8 1b00827 021bb85 02ee5fd 7f977230 10cfff2 1 0 0ed2933cce da0d6ffed0 f9d9fd1229 397b294ccb 1 1 0000000000 0000000000 0ed2933cce da0d6ffed0
1 00000085 1d96c0d 01945e9 18afad1 0159796 7164c9a4 12b2246 0 0 a05e0293f1 e19e9980c5 9a0341aac0 41943f5ae5 1 1 0000000000 0000000000 a05e0293f1 e19e9980c5
1 00000086 01f659d 179c8e4 0f3508e 0cf3728 032ba4b0 1739cc9 1 0 8aeb2acb03 e8f5bfd98c af86e65e87 2a6140750c 1 1 0000000000 0000000000 8aeb2acb03 e8f5bfd98c
1 00000087 06a71a8 05435f0 1076cc2 18e2580 3a3e3749 1aa07e7 1 0 26e47ceaf8 84d269f18f 46028c5e99 4545d301f9 1 1 0000000000 0000000000 26e47ceaf8 84d269f18f
1 00000088 0478bf8 1860a1f 033639c 11cedd3 c28188ca 158de23 0 1 73d489bb35 d345f4e577 f740c3b192 94b30d7f18 1 1 0000000000 0000000000 73d489bb35 d345f4e577
1 00000089 030efd5 1ee0935 08f757a 0dd46b4 0cae0c97 10e24e7 0 0 c3a6e7cd09 93e48824b5 754afa327d ee495365a3 0 1 0000000000 0000000000 c3a6e7cd09 93e48824b5
1 0000008a 18eee1c 1e20a13 0d10eaf 1093882 fa71ffa3 0413b69 1 1 7229ee2a7a 929d8be192 b77e684fa7 8d913ed187 1 0 0000000000 0000000000 0000000000 0000000000
1 0000008b 1a41f01 1b40be1 1192e01 161fb99 daf86829 0053b29 1 1 5a7e3ebcc1 59b99c5e19 431d40547a 2f97b32bda 1 0 0000000000 0000000000 0000000000 0000000000
1 0000008c 049275e 1938295 09f7fe3 0e14cf6 c4baa032 0f07f68 0 1 2564a91029 d3123f4ccb 1067071750 1a93c4f705 0 0 11e4efe9f3 0000000000 22832cb64d 0000000000
1 0000008d 1cc2434 1d4948b 043ed95 02a05c4 017c7052 143751a 0 0 179589f2e1 3ba1ab070d ad3942de06 e18bdc81e6 0 1 0000000000 0000000000 179589f2e1 3ba1ab070d
1 0000008e 16c3ff6 08f9c6a 0201be0 01bb662 01676cbe 0a599c7 1 0 8a9e945a61 d7d5bfd7d9 fe9abb3357 a43a0b5424 0 0 0000000000 0000000000 0000000000 0000000000
1 0000008f 0597032 022ab02 097c19d 0250e59 3599134d 1ddde6d 1 0 806c7cd420 72468b2f50 3a8cdc99ff dbee90e100 1 1 0000000000 0000000000 806c7cd420 72468b2f50
1 00000090 07c4b4c 163c1ac 043bd58 10f5ab2 0d6fcac2 070f157 1 1 d8f0d6fbfe 92b88affdf e6ba86f032 73f027184d 0 0 0000000000 0000000000 0000000000 0000000000
