# id numerator denominator quotient remainder div_by_zero
00000000 000000000000000000 00000000000 000000000000000000 00000000000 1
000004cc 0bb7ddf2e5ebaf3cd4 1b2e9084020 000000000006e5cd9b 1151bb6c974 0
000004cd 4da27d89fdbf5b15af 125ed8f51bc 0000000000439deb74 0723616787f 0
000004ce a0531d5baf78782c06 0890cd9c7b4 00000000012b799cc3 04758cf5dea 0
000004cf 3bb88c0ebaec19ee4f 0c9096cff83 00000000004c0c6a04 0b8c675b243 0
000004d0 1d4186956fdf23b8e8 0093d61feab 00000000032a93079e 0000480de5e 0
000004d1 e39e8b9d4154083d78 10c1e681c40 0000000000d954c231 0c917b25538 0
000004d2 b0f8879e2d6d23fa0f 0960ece375c 00000000012de9ee4a 041df547177 0
000004d3 142c6c903cc42f0f61 1ebba9051fd 00000000000a80a988 17b80e37bf9 0
000004d4 732265feedc78ce647 1d78bb6dbf4 00000000003e81838c 024df0ac0d7 0
000004d5 858c908f1da905f2d6 028454ba945 000000000350f811ce 01b550e2850 0
000004d6 75801fc047f4b31a76 18fb529fd4f 00000000004b415be0 0440cdb6056 0
000004d7 4bd9e45f0a27786b09 1e86d034b32 000000000027c18ddf 198127d607b 0
000004d8 0ba65b26335fa52748 0aaebdea5de 00000000001172de29 01eea4a12ba 0
000004d9 8bc5ad9349f6e6a350 166da8f69fd 000000000063b6063a 0eae50eb1fe 0
000004da 8746055fbb8b4b8a10 03efdb0adda 000000000225c2f8d8 01a1499aa20 0
000004db 7d3cfda9d581ba803f 05cfba72345 000000000158ce0713 02a28d5ff20 0
000004dc 514b484f7b26e2d0f5 13792f7a592 000000000042cb4421 1377e35b123 0
000004dd 003419b8d5e4fa1b85 029ae30afbf 0000000000013fffe7 00c38fb452c 0
000004de 35b89bcbe835004d18 01f9e457dc9 0000000001b2f53cdb 00362b59625 0
000004df 77af2639ad587dd1cb 09ba02e40bb 0000000000c4e08e8b 04be7d8f242 0
000004e0 64c1c32a131623ee51 13dd31c85a9 000000000051283ef3 0836e4a20e6 0
000004e1 f61f8bea36dda1e062 109b360f796 0000000000ed23262c 073ecb50e9a 0
000004e2 dd5d40baded33f1bcb 1df0b3e5331 0000000000764bec0c 071e247097f 0
000004e3 3fb438b32e894c85e9 06fe730e021 000000000091bc3771 046b3568058 0
000004e4 a7185c52579254c635 09006373195 000000000129020b17 02e6413ead2 0
000004e5 ea463b54ecaa4d4502 0682c3b591d 00000000023fb80580 029340b2582 0
000004e6 e79f3ea2c360a0c9a5 010fd1e564e 000000000da2443993 003fe45dcdb 0
000004e7 d16b821769bd09b45e 09d0c51d86f 0000000001555eb433 01d68cb8a41 0
000004e8 159d55b67f61621363 0640884c0e1 00000000003750a005 04ba0edaefe 0
000004e9 10ccf29037eeb04f5f 18ddf35b670 00000000000acf5446 0a06193acbf 0
000004ea 472138ce6cb8cbd8d7 1f53d6b09e4 000000000024540f1e 092f1dc541f 0
000004eb ee20cce42f7a0300fc 158b86e2ebd 0000000000b0d75dc1 0a1373c1b7f 0
000004ec d642264d889baef103 015873f447f 0000000009f3d0a5e7 00c9642476a 0
000004ed 4d452beb17008e4984 141a2c6f513 00000000003d807381 10489b541f1 0
000004ee 883affa8f57b05e4fd 11fa3e2ac2c 0000000000793ec735 0bcda9a0be1 0
000004ef 36f2b206222b1d58dc 1517d2cb44a 000000000029ae32a8 0f2e644944c 0
000004f0 fe5ee2b6ef8a556244 0bdfc4b8c54 000000000156c1d04a 09a372691fc 0
000004f1 68b081fc88461bd781 1ad736fb8d5 00000000003e680d22 07b985a7a37 0
000004f2 0f1b6fcb13b5c3469f 1a6cac3ae59 00000000000925ba41 0feb98a5806 0
000004f3 a76c80acca3783af47 0c6e7b35338 0000000000d77b70ee 073567bd137 0
000004f4 4b0efe46fea44c0d8c 1ee8dce3d2b 000000000026da6a11 0bb5ba82fb1 0
000004f5 c2bbca9c253584d425 080759c10a5 0000000001841302ae 01abd1139ff 0
000004f6 c8e37b30d91d66e026 03d78f8a4ab 00000000034497bad2 01facee8de0 0
000004f7 1da522754759b63a3f 0082636a5e1 0000000003a343f271 00025e54fee 0
000004f8 425a2f152d9b50a2bd 0b954bf6c12 00000000005ba7384b 00e01da0977 0
000004f9 62a1e45e4dd2672dfb 07ffaa6bb41 0000000000c54c074d 05c42d6146e 0
000004fa 7c150cd8739e2675e5 10f8a833666 000000000074fb0bdc 0d8640b543d 0
000004fb c69441babec8811d4d 09790fb59d1 00000000014f67eef7 00e966626a6 0
000004fc 38707b5220ca9badd0 100d727a7e0 0000000000384133d8 0c3bad468d0 0
000004fd b43fcb9840c71e3321 120c2df74d9 00000000009fcc9483 02ffb4bf416 0
000004fe b5f9d19ab6ea032c84 0580b1dd715 0000000002111f8a64 0450bded650 0
000004ff 2641d90fec05504455 1d8614c9a69 000000000014bba4c0 048fa3e3195 0
00000500 015a3ea745a201a4c3 0e53c72f73d 00000000000182ab6e 00c137ba98d 0
00000501 fec72772414990548a 04fd5895049 000000000330fbbe74 00e362ec576 0
00000502 1b7c7e86353eaa4629 13214f59955 000000000016fd2a68 08698bb09a1 0
00000503 56fbde69f7a4d12a27 1b2159c0e9c 0000000000334c68eb 178fe5060f3 0
00000504 bdad6ef2b5df72acde 16c55fbdd59 00000000008546cce1 11bd55c35a5 0
00000505 f52cbc01e2c21b1f67 0c70b7ff349 00000000013b5459c4 027d19c7a83 0
00000506 7bc43c7390d33fa06a 15e1d2be568 00000000005a7f3682 03161f9319a 0
00000507 7b658bbf76212a9279 073d2edb914 000000000110bcd4c5 06ec8469615 0
00000508 abaa554dc3fc25e057 1246a37b0fa 000000000096499fab 0e47ebd6359 0
00000509 5e997044700f2059c6 1e39fe441d5 000000000032132ac7 176d5153b33 0
0000050a 94cb37a5562249cfa6 05434bde7cb 0000000001c45b7e75 020be3ff5df 0
0000050b 61ee6fb832617f0e75 03d48b4b34e 000000000199160b96 02afd35a4c1 0
0000050c 287ee5371e5fe1eaaa 00b96a3cfd8 00000000037e96f086 003dab89f9a 0
0000050d 793da53b0ca0464a04 0607623e5bb 000000000141c315d6 05173fae8b2 0
0000050e 9b0bc08c5a9bda389d 0016ffe175e 000000006bdc368e2f 0006569ca5b 0
0000050f 024423ad5109592d1c 0800b9b9c74 00000000000487de2b 03cd35d4da0 0
00000510 a535b6b811a5bc6a8f 0d6c3855ee4 0000000000c4ee6c46 03723444837 0
00000511 c656f359dd7fd8ae57 08ea181e1f4 000000000163fd0be4 0336951f507 0
00000512 802ec4810ea41d76d9 03144f158fa 00000000029a0751c6 00f21758b7d 0
00000513 48082230e5ada8e524 15dd565f956 000000000034b60e76 0d501e14380 0
00000514 4779b156eb527b9b80 0c189db4b08 00000000005e8afbfc 07a39bce7a0 0
00000515 8a3067f1db44e98060 19602299d01 00000000005721d757 05701c84e09 0
00000516 6056adc6805a31f80e 0b6e060f36d 000000000086dc197a 0b3b48c511c 0
00000517 8a45a0dddc9e7fb263 09b2b8d1576 0000000000e41f1559 02536668e5d 0
00000518 eb968563b1a54dfb36 03f2f2e72dd 0000000003ba84796a 03c5bd3f6b4 0
00000519 8915ae92e370471bba 179c3dd0200 00000000005ce5edd2 142602177ba 0
0000051a 6c972e300960e1ca0a 1097c025102 000000000068b60e8b 08c83c5b1f4 0
0000051b 16d08be67c698ffdd4 08a677234f1 00000000002a330106 06674aacf2e 0
0000051c 003622c4a560f1c576 161dc73cf4f 000000000000272a17 10afd7e2f5d 0
0000051d 4a3aac6b62d021651c 06387a25ac6 0000000000beeca6e3 023a1c6838a 0
0000051e d97750a086ff40ef4e 18fe93d3001 00000000008b35901b 06b7f974f33 0
0000051f 83bd92a2122377bf42 0a9a7bfa171 0000000000c6c9f0fe 026e442a124 0
00000520 8ce42ae837f90cc152 099371649fc 0000000000eb689829 000882d47f6 0
00000521 524eb7568c78592eee 036524253e7 000000000183e3ec3d 01f1e5d3ce3 0
00000522 dcdad19c0b4aadfcf6 1e0954e06c8 000000000075a5714f 171ffb39d3e 0
00000523 d16b80c6ed2dba55a8 1bd2d629f40 0000000000786d6430 01656c779a8 0
00000524 cf6802d7905d294150 147a2e48338 0000000000a20ecaa0 0b9a1bd0e50 0
00000525 247b899ad4ef2f2ca8 127eeae9333 00000000001f8f48c9 002083a419d 0
00000526 2985b4e0db44ddc8e2 0d8df4fc13d 000000000031037f7a 0cc57476ed0 0
00000527 9ed0573438d8a37b92 154c5213d60 0000000000774ea8cb 0fa63c0d072 0
00000528 75da5f0a7d8600cb14 16617db682e 00000000005440baa5 1519865396e 0
00000529 c8e4ed2c7316bb5a54 0047505065a 000000002d12a1b298 002cabb00e4 0
0000052a e4ad803077afd7394c 1d276598c35 00000000007d8043a9 1522387cb4f 0
0000052b b00f61c613edb5bf6f 03370be139d 00000000036c2fbb67 003e3152c44 0
0000052c a1fc9807edb7e18860 11aaa9a5704 000000000092b47ed7 06b029e7c04 0
0000052d fd992bf790fcc539ad 162113e9ee3 0000000000b75bb641 0915738800a 0
0000052e 1c68d43c88b416dd5c 00ac083c6d2 0000000002a46a6c59 0015372265a 0
0000052f 3835c8d809109c09b9 019530fe042 000000000238378120 0081070bf79 0
00000530 eadbcbe87ebee20577 03c56d55a1d 0000000003e46e242a 01cf2bf28b5 0
00000531 5826d0ddc841e0541a 1a642be2273 000000000035715e9a 033471660ec 0
00000532 247916f577c2be10c6 0f9ef06d9a2 0000000000255bb758 0cbec3a7316 0
00000533 7ceea25fdfac9dc937 1062ffc9c64 000000000079fbdd92 052a17e442f 0
00000534 5650ddcf95cb2707fb 06258ff1b9f 0000000000e0ae632d 051988eb008 0
00000535 e47217de20a8a6f37d 05680b432a5 0000000002a412735e 02530223be7 0
00000536 568dd12cd781834f7d 0aaacfa84b5 000000000081d2f78c 03b20fe1981 0
00000537 7777afca736baa83b0 089b7136578 0000000000de144f50 0693beac630 0
00000538 f9a197875521168d35 099aaf687db 00000000019fde4f55 0877464dc7e 0
00000539 d97942108c628e14ca 0785cbb7f7b 0000000001ce8c2c9d 0319863c25b 0
0000053a 93d67457c1d8db3c5f 164b9e55c1a 00000000006a180723 043c28aeed1 0
0000053b c4944175f15ef99ae9 127634af63f 0000000000aa5de020 0621340b309 0
0000053c 25c2b5f46bba9c6ba8 023d57cad29 00000000010dc39f87 001bb15a409 0
0000053d 29bd9d55863d96b666 02e5c9f363d 0000000000e67baf89 02bf8fffcc1 0
0000053e f312e3a96555854fbc 19bf6a86994 0000000000970cad3a 03465146034 0
0000053f ac26d7eb26fa318c4e 0e0b984d232 0000000000c41c41ff 0be300d7a80 0
00000540 861b29a48053f7a469 03dd98bc10c 00000000022b12bfe7 0092afc7e95 0
00000541 493ddfccdb796f3e61 035c1d3d046 00000000015cc9de4d 02ccf26e553 0
00000542 00241c6979476117b5 03a8f8eea3d 0000000000009ddc32 004c4c1ebcb 0
00000543 5b2f0151447f28dfc0 1076121e576 000000000058a0f9c2 022f1893654 0
00000544 51556ecc04baf214a0 0c8284057f7 000000000068067f88 0790555d068 0
00000545 d7636c6876e0d7ef6b 0952eb66871 0000000001719c50af 0306ba73a2c 0
00000546 d1bd239a296b805fc5 13150907418 0000000000afdc9340 112281991c5 0
00000547 ad63aeb71c0054bd32 01d1ddd7bbb 0000000005f47a22db 019d64f0e39 0
00000548 5e4157e697eb1e7234 0df5d1ebe8f 00000000006c06f18a 068fbcd1a1e 0
00000549 e1d86f5989aee8b64e 0bcc3868df9 0000000001324a363d 0b809ec5bf9 0
0000054a 2d3944de0cfe4ec919 140a30b854e 0000000000241b6b07 02cb10c89f7 0
0000054b 83a5afcb489d4e8dc2 1b202e3f247 00000000004da6d19b 0764f74e5c5 0
0000054c 11cee666e57887819a 0868f3ef460 000000000021e1528b 01e5eb2117a 0
0000054d 0f8698625703db1ec2 05572ff1076 00000000002e839de7 03b3238e648 0
0000054e 0d136a81dcd423b245 04df6582c9d 00000000002aefb4c8 01af74f739d 0
0000054f 65a07424bf0923ef9c 1050593f927 000000000063abec8d 0a50ae6c121 0
00000550 bf99643079ed499ede 1fb11d00fe2 000000000060bb2877 10bc900ecd0 0
00000551 49e6d0666c2e2122ed 0824240e1c2 0000000000913d7d83 015eb77e2a7 0
00000552 da605fffb8b5a662a6 1e666145a9e 000000000072ef6e55 1011c726830 0
00000553 1ee380bb1c3994b0d2 1367cea2f6e 00000000001977cdf5 0715b58368c 0
00000554 cc800689b0688fa450 1d966a58994 00000000006e964a3a 0a71891b0c8 0
00000555 76928874ebdc66c259 0bd2cae60f5 0000000000a075337d 05addf79bb8 0
00000556 b21f0dc8fd48fd8c54 080180d22e3 000000000163fb37ee 07a1cb7584a 0
00000557 8c5477346c8a27adcd 0f593768eeb 000000000092495a36 076f9e3ea3b 0
00000558 2ce1157c971cf8102a 14f48241f6d 0000000000224456ae 0b31ee81614 0
00000559 cea24a083b24513838 013ff9ecff8 000000000a551c4f9c 00d463cf518 0
0000055a 2864a9287502e68336 170d8bfd3d9 00000000001c08fd9c 050fedbf5fa 0
0000055b e53777bdf943a3717e 18c39e7be2e 000000000094188bc6 06739d35fea 0
0000055c e6df98cf8d2e4cb2ce 0f6a6d88828 0000000000ef9fa935 0bdc8be1a86 0
0000055d 78431052daeeb05ef4 10942636511 000000000074106389 037f259b5db 0
0000055e d969946f4cb7feb8bc 140df5be061 0000000000ad74fdd1 0555848ac8b 0
0000055f 2080cda441d5b5376d 007d7e4e196 000000000424e02164 00683f8c2d5 0
00000560 0599c7750ed7fd9ae7 00e3c883205 000000000064b639ed 008f7362f46 0
00000561 f08cedffe72125aef4 19b39cd2659 000000000095bfeafc 0e34cbf9558 0
00000562 ff4b374af33135d2d7 11ae55ed274 0000000000e705a6bb 0d16036e01b 0
00000563 72aa73bfea8a726a5d 0d28bed709f 00000000008b6b9389 07fe940d846 0
00000564 4d87b2faa51150a87e 166095769d9 0000000000376f5255 021734c0171 0
00000565 6df75c826cafc3aff1 04cd0b3bda5 00000000016e7b4031 00dc9ac235c 0
00000566 17536414199cd05f5b 03249212bef 000000000076bfd6f9 00ecf81d9e4 0
00000567 c2a541396afc893bb0 11d5b6533f2 0000000000ae9ee947 052fbd49192 0
00000568 b6ebf43b94bdea98d3 0a6c981a43c 000000000118c3c8fc 097604a0dc3 0
00000569 eb817fcac0aaa9abe7 0a218967ab9 000000000173efd7fc 03367c07ecb 0
0000056a 1f4af362cecad2578f 03865bf46d9 00000000008e0b6804 01315ba142b 0
0000056b 780c4592f4f8cddc81 0286bbeefb6 0000000002f84e8ab8 00140e575b1 0
0000056c f59d420420c9ec2ded 06342569367 000000000279773904 01645def151 0
0000056d 48c4740344c7482312 04a945290d4 0000000000f9c7bac1 03a2f02eb3e 0
0000056e a3833d02021cdf5aa1 08a15cd2ae8 00000000012f24079d 017813fb259 0
0000056f caf748ae36a18f8beb 07ba11490a8 0000000001a4487fa1 070d09d3a43 0
00000570 f3a93563ebdb40d8ff 1e7cbddaab5 00000000007fe0219b 1a6afa92868 0
00000571 e09e8fc715775e4151 0690b083376 0000000002236b34bf 015ed79e447 0
00000572 0ca4bb0dbe5649502b 19fc9324c9e 000000000007c8dc1b 198b6b37381 0
00000573 d3b98f7f8624829af9 0a26da179e9 00000000014db206a8 08190ad2411 0
00000574 5072c3f6744ff837ac 1167136c9ce 000000000049f6d7a4 0cd1b6eedb4 0
00000575 435d7a3fbfe4bfd17a 1f710ae26d8 00000000002247e2b3 1d006c7f872 0
00000576 f01298656aa63f3e79 14b4bed4d5f 0000000000b98260dc 0d1780f20d5 0
00000577 d1bb54e71f8ed6d3c0 17b7b1f206c 00000000008d7c7a2f 0d7ee5c67ec 0
00000578 905e81a7e511eb89b8 072179aa0b7 000000000143ef7817 07187d85147 0
00000579 66088e00385af62a08 15dce0f8b65 00000000004aabf975 03ec0cf37df 0
0000057a 07d0176a161c688b5c 167b118e5b5 0000000000058f8188 15da2534e34 0
0000057b 24fed76f846e04ddf7 0e2f1c2fbb6 000000000029bb63f3 0dc86a68e35 0
0000057c edfecf658a295f202e 105bc0ed540 0000000000e8c7e794 0be499f172e 0
0000057d 98eb8da05acf05fc57 0854852cb8a 000000000125b7f62b 053a7e13029 0
0000057e 73d0ce78df6b3f584d 10064e0f7a8 000000000073a33d16 04efcef07dd 0
0000057f afd66c2862bfd4b22f 1f8406312fe 00000000005945106d 15ab7ffbc09 0
00000580 0e7c2816330cd7a1bf 192bbd3a009 000000000009351c73 14d1468c1b4 0
00000581 f40aeb9dbf54d762d9 17faa3699c5 0000000000a2d65341 132347178d4 0
00000582 c0568573db2724278b 128e89ea97c 0000000000a5d656da 10129702bf3 0
00000583 ad8c83c455d746129a 0118e668d7e 0000000009e2a342e9 001783aceec 0
00000584 59883da7bf1139cb44 109a98d6474 000000000056469dd6 0472eb4ae4c 0
00000585 378b426c990835f6da 02b4a41af8c 00000000014876f896 01999217ad2 0
00000586 d1d8f39ca5c38211cf 0b6afc4708b 0000000001260f8bbb 0017bc36346 0
00000587 f597fb0e9cf0e3628c 10afc415893 0000000000eb7d0d53 106a56d33e3 0
00000588 d445c6b7be04a35f64 12979f90473 0000000000b6ad071a 0c00e82c6b6 0
00000589 5a666ca136135aa379 08ec436dd2c 0000000000a21990cb 0502e248195 0
0000058a 7d5bfb63e707905710 10a6ab0ba0e 0000000000787533af 08b4b4a5d7e 0
0000058b 2b37cad5fc735a1c8f 1fe9b7a94d2 000000000015aafbf3 141a0a0f339 0
0000058c 033268454960f6bcd7 1b801a408a2 000000000001dc2845 16f412f192d 0
0000058d 8cba3e41b3119dd010 0b6b6b4bb0b 0000000000c52c568d 0b01c591901 0
0000058e d1b0bcad221ae33bd5 1c4f5843bd2 00000000007682e066 11b6737a629 0
0000058f 47ac6a7fb95a32dd8b 1d4fd0fc493 0000000000271f95cf 15b5a3c5bae 0
00000590 221812485b9e81ded7 0eab7a13a91 0000000000252f7a72 0424d2db045 0
00000591 f90f19b39e90e6e67c 13b243d9b22 0000000000ca51a499 02786f1672a 0
00000592 af38944030b5a05999 09cd7065dbb 00000000011e0094c2 04f2a9d35e3 0
00000593 0c0598be35019a6c65 06174c6aa0f 00000000001f944ca3 00a8af3b0d8 0
00000594 774444437e024dcf60 1b57ccedf7b 000000000045ca3f36 006479d666e 0
00000595 a5d962dce297307f73 0654fa80cdf 0000000001a3143e21 056a0fcd4b4 0
00000596 8b89206d48c056192f 14709ecd834 00000000006d39d91f 07a81cfd6e3 0
00000597 45c437c9fb656f1e36 05995e1eb11 0000000000c75d773a 036cfcdf55c 0
00000598 49ebfb75e4e006fc42 122964f0a53 0000000000411f8e01 0311ef0e7ef 0
00000599 0001698ab20dce5a6f 11c0547cfab 0000000000000145df 095499c5d7a 0
0000059a b7306c605c34b42491 004aa915532 00000000274210ea2b 0007f4b212b 0
0000059b b564515e061d217644 15500d469be 0000000000882cf385 063f1bf2c8e 0
0000059c fdc76a2ab358a48d8e 0e631e08454 00000000011a3a5ab0 0459cbc0bce 0
0000059d ed087e79b1a56c194b 132d42dd8d1 0000000000c5c44008 01cb8c512c3 0
0000059e 77b62c2b74b51a3178 18a6efe3967 00000000004db2589c 0e9c9d5ceb4 0
0000059f c2681a29aa07783cfe 1577f8d2590 000000000090e2d3c7 0c861aa5a0e 0
000005a0 fa7261214a42730386 1084047ee79 0000000000f2a0714e 0037ea4f1a8 0
000005a1 eeac11b626de1f9cc7 1d71413c9f8 000000000081b3d9c1 05fc49920cf 0
000005a2 2ae1d209b9eaf87182 03cc10ba109 0000000000b4b155e9 010afb1e351 0
000005a3 e082a4640c8465877d 1945e27bc18 00000000008e22731f 12cf8e6f895 0
000005a4 5fbbbea389d42e6df7 10ab753b454 00000000005be3128c 076ed3de807 0
000005a5 5bf86bae112f962bb4 1c0f93a5d76 00000000003470c803 193cf42e352 0
000005a6 2a22b5c1d5713f3fe7 12be7566b9b 000000000023f79db1 0827af3cabc 0
000005a7 6f8917a2f1c708de47 18767ad8579 000000000048f343a4 0d13815b1c3 0
000005a8 32f928815dcf543f0f 1698a33c471 00000000002417e108 15373e7ca87 0
000005a9 218f975c69f02c7658 1e8c690cdd3 00000000001193e973 14dbea1f58f 0
000005aa 279d9d46262a9ca248 0bc9fbd2473 000000000035c42c89 06475145cbd 0
000005ab c9dabe598424177625 108edff14dc 0000000000c30d00ee 05f3dc6119d 0
000005ac 1f641b57008388f0ce 0590dfe1a21 00000000005a3ce810 003a23d66be 0
000005ad e41af38faa8c20f614 0596c1ffdc6 00000000028d06266e 01f56128700 0
000005ae b7c4190308844d0ae4 11c95b34754 0000000000a54ecfa9 084daae0870 0
000005af f72556a2f828413042 0bb59f7850f 000000000151b43cdc 0ae86cf535e 0
000005b0 c81b0e8dfad4af6d6e 01b02d431d9 00000000076885af81 0024bf1f815 0
000005b1 cafad3185b7fe54a42 1c61a4e6fc0 0000000000726dfe3b 07088310902 0
000005b2 2a6832d446ccecf20e 1ad710c80c4 00000000001947a11a 1859a509a26 0
000005b3 a9696c08c2ce73961c 1ec7d5f78aa 0000000000580fc361 09512675fb2 0
000005b4 ed805367517ad291c5 0e7aad41f6f 000000000106725d15 09fce92aaaa 0
000005b5 98e6915f3964bc963e 1b1b913b6ff 00000000005a3f739f 183e78860dd 0
000005b6 e6ab63e595cf8317b3 1132c0cdb93 0000000000d69919e2 01f8ddce4ed 0
000005b7 025ace064e2ab981f4 1ab73670fe2 0000000000016904f6 16a43beb6c8 0
000005b8 6ba017ef6a1db20357 073225a4696 0000000000ef4ddf10 03e0f72eff7 0
000005b9 a009d581be7f7d8db2 14bc2514506 00000000007b7e2420 0c8ecac14f2 0
000005ba d35e87adeab7a324d7 1c7a75c2b8c 000000000076c0ece8 17ee2f69df7 0
000005bb 3bf51f5182cf25e421 04ea56394fd 0000000000c32ac7a3 00bef6b5c0a 0
000005bc 1a6ee71662e1ccd679 11b0804abe8 000000000017e89ea6 03b2a6c2e09 0
000005bd 8831502788ebd645dc 01100f607b6 00000000080272ae17 00bc171e082 0
000005be 8923d21a6f15a8fb1f 0f2f3b836c0 0000000000908151d7 0a785e03fdf 0
000005bf 3f77d9a7d9c8ebdfdd 17f90780a8e 00000000002a5c3416 0abe56e1fa9 0
000005c0 81be0091d6cc851220 1ef806e8746 00000000004307f368 134b04cabb0 0
000005c1 bf59f1aef5443433b6 1c5224d319a 00000000006c1ad1f4 14b8b7e32ee 0
000005c2 ddd1ca8ebdbe7974d1 042e03c4c2e 0000000003511f241b 035d5d4f3f7 0
000005c3 6c83b07c0377176d4b 06c0be6afe3 0000000001011bd205 03c8f5cc7dc 0
000005c4 9842e92cce03abe028 0e405d11472 0000000000aaf16efc 0707fc0c3f0 0
000005c5 37f5d931c0faab774a 1c6af0f826a 00000000001f81dcc3 15cc05e088c 0
000005c6 68e38ddf626c6e89e7 1a0e686e88c 00000000004068577f 146bd999873 0
000005c7 1fa5067d6e4b6e0a79 104b64510de 00000000001f129c6e 06fd1dd8315 0
000005c8 bd6e7f5956bd82bd23 00891433516 00000000161c54ac77 0023c6247e9 0
000005c9 af8fed40326f98133e 029d300adb3 0000000004329736c1 008ccdc5d4b 0
000005ca 9181e1c46ce91520fe 0d131411051 0000000000b210af8b 0c25989e603 0
000005cb 6b5308d3826a9328d2 036153a805b 0000000001fc044da8 0034e278e1a 0
000005cc b31071c209aaeb0df6 14371af9c01 00000000008db9dcba 081dd89d93c 0
000005cd 47be8e359fe5c5a740 01e026ad0ba 00000000026406a05a 012bd6805dc 0
000005ce adfb8ee8de3cd30d95 131a1a61625 000000000091bac95a 048f52a3793 0
000005cf 07d46256450d338991 1385dc0a16f 0000000000066ab1d8 058511794e9 0
000005d0 50cc2efe8f2e9b7aa6 1cdb21d8bdb 00000000002ccceb16 0cbaa2b6cd4 0
000005d1 f041849f1f03e8199f 06b48a260a7 00000000023d4c3857 03b5300b8de 0
000005d2 b0b6f4bec3fe17e07c 0bbb9f89cc9 0000000000f0fbbf5e 0570ec157ae 0
000005d3 7cc3f997158e79f818 163b59aa7f5 000000000059cad620 062de6c2b78 0
000005d4 dd049e776e7a477044 0dc4bf90989 000000000100d69254 01a8c9a2d50 0
000005d5 097730bfbe61856052 1a0ac9690ed 000000000005d0c808 0b8fa07b0ea 0
000005d6 c9ab0c146a19fb8588 09590b28eee 0000000001592e4a5c 0220fbb5c00 0
000005d7 4d856b37ecce43fcd7 03fec3e5a4c 000000000136758320 0341187cf57 0
000005d8 63136dd0c5f7fbeff1 06904389282 0000000000f184bf12 02589aaa4cd 0
000005d9 77fa5524d09a19c237 0db205f20bd 00000000008c2acb0e 0a6aaee18e1 0
000005da 5a08c3d4b4ccd172c8 1a4f8fc8d48 000000000036c05029 042da385240 0
000005db b3cd736577b4d287b2 12dafc398fe 00000000009892e0e2 0f3536b3776 0
000005dc 8a69b01bb4c9bfcde2 12b778625c0 000000000076529306 0af5d6dab62 0
000005dd a568cc5c16c79a9a65 0df579140c3 0000000000bd989e53 09352c2412c 0
000005de b34c03eac5db484928 104630ff5e1 0000000000b046b2cb 0024923ddbd 0
000005df 52c78a8f6708af7ad6 17e74b9e744 00000000003768bae2 0bf5ae9e8ce 0
000005e0 c322aade6efe00c687 1a8fba672e5 0000000000758b8b3e 0fb9ff79c11 0
000005e1 59358eb8b08b34a504 1fe030aa5c7 00000000002cc74a8d 122b8bad069 0
000005e2 4f15a5db3e8c1fd5d3 079d62d83a8 0000000000a62ba290 02937fd7753 0
000005e3 27fbd3c3f6b9b14ca7 0b3ffcc833e 000000000038ddaf38 0771ab73517 0
000005e4 9bda066dfd15580bf6 113d12ce26b 000000000090a767b3 054e00fae25 0
000005e5 6ebc2ec7b37bc94a3e 0ed24edaafb 0000000000778a3215 07030973da7 0
000005e6 05bc71da8f848a2212 07bc578ecc8 00000000000bdd3a4a 07a09486042 0
000005e7 ba77fe2355ad69fcbf 10539a569fb 0000000000b6bd2633 044f36b9dbe 0
000005e8 2ede6ef9a7744ae900 0fe0d09d085 00000000002f3a7c2a 026e68c472e 0
000005e9 e52bf878d0a56da518 0d9c17b04e5 00000000010d6bc38c 0ca74b588dc 0
000005ea dca5318609e9093fe9 136734f290d 0000000000b5f228dc 05f734df0bd 0
000005eb 90ab7f07d865e83027 1b033127ad2 000000000055b0d483 0e6cb5d6eb1 0
000005ec e2423d76410e74d120 19b2a853b10 00000000008cdf8319 0fc8748dc90 0
000005ed 5a026e32a94a62940f 1f62bdb6e2a 00000000002de2b674 1dac78ecd07 0
000005ee fa74bc93def83c48a7 097ff7ebc83 0000000001a5d37be9 04cba56c46c 0
000005ef 2f83eedd88ded437c9 1547a0fb9e0 000000000023b9e675 07c01c50469 0
000005f0 a25b80e1e2a67a0e35 07d4e9f9ca8 00000000014bb16c94 05d53f49d15 0
000005f1 666916d16436198e7d 0672019f518 0000000000fe39b00a 055ba3d7b8d 0
000005f2 a1a9b69264dd6e99e7 14761ac37ef 00000000007e6a10b4 142a1e255db 0
000005f3 d3ce2706dc45b19e1a 0ed234baa29 0000000000e4a7060f 03ae986afb3 0
000005f4 5fccbf785fd08cbc18 1913cbe3828 00000000003d1f7028 0b0c56a75d8 0
000005f5 79d7a0a5a937ef63a2 18e09a353bb 00000000004e5d0f09 141ea5a7d0f 0
000005f6 c4f598f6d80cce6030 1269eb213c6 0000000000ab24243b 0606523f98e 0
000005f7 29ddf848772dd76cb4 1da2b96904a 0000000000169a8794 0606c30fbec 0
000005f8 58a8a509773caca142 1df6eaea0de 00000000002f573596 1c0cd9a692e 0
000005f9 f791e136a96b4d205f 1d295b46133 000000000087d5653f 06fa52115d2 0
000005fa 134ba302e84fa99718 0113666432d 00000000011efacae0 002253b4db8 0
000005fb 715cf96ac9b55c4945 15e33a535f0 000000000052de8aae 05fe5de4025 0
000005fc 01f637c2a4e14166bf 0b61ed9952e 000000000002c1f2e6 0a7a711e36b 0
